missing_value,normalization,fselection,outlier,whitespace,punctuation,stopword,deduplication,model,utility_rmse
8,4,1,1,2,1,1,2,1,285.87030819265823
8,4,1,1,2,1,2,1,1,190.17612341332608
8,4,1,1,2,1,2,2,1,285.87030819265823
8,4,1,1,2,2,1,1,1,190.17612341332608
8,4,1,1,2,2,1,2,1,285.87030819265823
8,4,1,1,2,2,2,1,1,190.17612341332608
8,4,1,1,2,2,2,2,1,285.87030819265823
8,4,1,2,1,1,1,1,1,156.3524909519805
8,4,1,2,1,1,1,2,1,232.02776502420556
8,4,1,2,1,1,2,1,1,156.3524909519805
8,4,1,2,1,1,2,2,1,232.02776502420556
8,4,1,2,1,2,1,1,1,156.3524909519805
8,4,1,2,1,2,1,2,1,232.02776502420556
8,4,1,2,1,2,2,1,1,156.3524909519805
8,4,1,2,1,2,2,2,1,232.02776502420556
8,4,1,2,2,1,1,1,1,156.3524909519805
8,4,1,2,2,1,1,2,1,232.02776502420556
8,4,1,2,2,1,2,1,1,156.3524909519805
8,4,1,2,2,1,2,2,1,232.02776502420556
8,4,1,2,2,2,1,1,1,156.3524909519805
8,4,1,2,2,2,1,2,1,232.02776502420556
8,4,1,2,2,2,2,1,1,156.3524909519805
8,4,1,2,2,2,2,2,1,232.02776502420556
8,4,1,3,1,1,1,1,1,151.79017781958993
8,4,1,3,1,1,1,2,1,230.6881023763281
8,4,1,3,1,1,2,1,1,151.79017781958993
8,4,1,3,1,1,2,2,1,230.6881023763281
8,4,1,3,1,2,1,1,1,151.79017781958993
8,4,1,3,1,2,1,2,1,230.6881023763281
8,4,1,3,1,2,2,1,1,151.79017781958993
8,4,1,3,1,2,2,2,1,230.6881023763281
8,4,1,3,2,1,1,1,1,151.79017781958993
8,4,1,3,2,1,1,2,1,230.6881023763281
8,4,1,3,2,1,2,1,1,151.79017781958993
8,4,1,3,2,1,2,2,1,230.6881023763281
8,4,1,3,2,2,1,1,1,151.79017781958993
8,4,1,3,2,2,1,2,1,230.6881023763281
8,4,1,3,2,2,2,1,1,151.79017781958993
8,4,1,3,2,2,2,2,1,230.6881023763281
8,4,1,4,1,1,1,1,1,190.88410706211363
8,4,1,4,1,1,1,2,1,286.7974500587305
8,4,1,4,1,1,2,1,1,190.88410706211363
8,4,1,4,1,1,2,2,1,286.7974500587305
8,4,1,4,1,2,1,1,1,190.88410706211363
8,4,1,4,1,2,1,2,1,286.7974500587305
8,4,1,4,1,2,2,1,1,190.88410706211363
8,4,1,4,1,2,2,2,1,286.7974500587305
8,4,1,4,2,1,1,1,1,190.88410706211363
8,4,1,4,2,1,1,2,1,286.7974500587305
8,4,1,4,2,1,2,1,1,190.88410706211363
8,4,1,4,2,1,2,2,1,286.7974500587305
8,4,1,4,2,2,1,1,1,190.88410706211363
8,4,1,4,2,2,1,2,1,286.7974500587305
8,4,1,4,2,2,2,1,1,190.88410706211363
8,4,1,4,2,2,2,2,1,286.7974500587305
8,4,1,5,1,1,1,1,1,177.86040982468677
8,4,1,5,1,1,1,2,1,287.3555098299304
8,4,1,5,1,1,2,1,1,177.86040982468677
8,4,1,5,1,1,2,2,1,287.3555098299304
8,4,1,5,1,2,1,1,1,177.86040982468677
8,4,1,5,1,2,1,2,1,287.3555098299304
8,4,1,5,1,2,2,1,1,177.86040982468677
8,4,1,5,1,2,2,2,1,287.3555098299304
8,4,1,5,2,1,1,1,1,177.86040982468677
8,4,1,5,2,1,1,2,1,287.3555098299304
8,4,1,5,2,1,2,1,1,177.86040982468677
8,4,1,5,2,1,2,2,1,287.3555098299304
8,4,1,5,2,2,1,1,1,177.86040982468677
8,4,1,5,2,2,1,2,1,287.3555098299304
8,4,1,5,2,2,2,1,1,177.86040982468677
8,4,1,5,2,2,2,2,1,287.3555098299304
8,4,1,6,1,1,1,1,1,179.31625043877943
8,4,1,6,1,1,1,2,1,285.8748708685846
8,4,1,6,1,1,2,1,1,179.31625043877943
8,4,1,6,1,1,2,2,1,285.8748708685846
8,4,1,6,1,2,1,1,1,179.31625043877943
8,4,1,6,1,2,1,2,1,285.8748708685846
8,4,1,6,1,2,2,1,1,179.31625043877943
8,4,1,6,1,2,2,2,1,285.8748708685846
8,4,1,6,2,1,1,1,1,179.31625043877943
8,4,1,6,2,1,1,2,1,285.8748708685846
8,4,1,6,2,1,2,1,1,179.31625043877943
8,4,1,6,2,1,2,2,1,285.8748708685846
8,4,1,6,2,2,1,1,1,179.31625043877943
8,4,1,6,2,2,1,2,1,285.8748708685846
8,4,1,6,2,2,2,1,1,179.31625043877943
8,4,1,6,2,2,2,2,1,285.8748708685846
8,4,1,7,1,1,1,1,1,180.87466466688923
8,4,1,7,1,1,1,2,1,288.460434943349
8,4,1,7,1,1,2,1,1,180.87466466688923
8,4,1,7,1,1,2,2,1,288.460434943349
8,4,1,7,1,2,1,1,1,180.87466466688923
8,4,1,7,1,2,1,2,1,288.460434943349
8,4,1,7,1,2,2,1,1,180.87466466688923
8,4,1,7,1,2,2,2,1,288.460434943349
8,4,1,7,2,1,1,1,1,180.87466466688923
8,4,1,7,2,1,1,2,1,288.460434943349
8,4,1,7,2,1,2,1,1,180.87466466688923
8,4,1,7,2,1,2,2,1,288.460434943349
8,4,1,7,2,2,1,1,1,180.87466466688923
8,4,1,7,2,2,1,2,1,288.460434943349
8,4,1,7,2,2,2,1,1,180.87466466688923
8,4,1,7,2,2,2,2,1,288.460434943349
8,4,1,8,1,1,1,1,1,192.1071765720795
8,4,1,8,1,1,1,2,1,262.24256477609845
8,4,1,8,1,1,2,1,1,192.1071765720795
8,4,1,8,1,1,2,2,1,262.24256477609845
8,4,1,8,1,2,1,1,1,192.1071765720795
8,4,1,8,1,2,1,2,1,262.24256477609845
8,4,1,8,1,2,2,1,1,192.1071765720795
8,4,1,8,1,2,2,2,1,262.24256477609845
8,4,1,8,2,1,1,1,1,192.1071765720795
8,4,1,8,2,1,1,2,1,262.24256477609845
8,4,1,8,2,1,2,1,1,192.1071765720795
8,4,1,8,2,1,2,2,1,262.24256477609845
8,4,1,8,2,2,1,1,1,192.1071765720795
8,4,1,8,2,2,1,2,1,262.24256477609845
8,4,1,8,2,2,2,1,1,192.1071765720795
8,4,1,8,2,2,2,2,1,262.24256477609845
8,5,1,1,1,1,1,1,1,188.79983416185624
8,5,1,1,1,1,1,2,1,282.4841684920953
8,5,1,1,1,1,2,1,1,188.79983416185624
8,5,1,1,1,1,2,2,1,282.4841684920953
8,5,1,1,1,2,1,1,1,188.79983416185624
8,5,1,1,1,2,1,2,1,282.4841684920953
8,5,1,1,1,2,2,1,1,188.79983416185624
8,5,1,1,1,2,2,2,1,282.4841684920953
8,5,1,1,2,1,1,1,1,188.79983416185624
8,5,1,1,2,1,1,2,1,282.4841684920953
8,5,1,1,2,1,2,1,1,188.79983416185624
8,5,1,1,2,1,2,2,1,282.4841684920953
8,5,1,1,2,2,1,1,1,188.79983416185624
8,5,1,1,2,2,1,2,1,282.4841684920953
8,5,1,1,2,2,2,1,1,188.79983416185624
8,5,1,1,2,2,2,2,1,282.4841684920953
8,5,1,2,1,1,1,1,1,155.5133505394992
8,5,1,2,1,1,1,2,1,236.807770574814
8,5,1,2,1,1,2,1,1,155.5133505394992
8,5,1,2,1,1,2,2,1,236.807770574814
8,5,1,2,1,2,1,1,1,155.5133505394992
8,5,1,2,1,2,1,2,1,236.807770574814
8,5,1,2,1,2,2,1,1,155.5133505394992
8,5,1,2,1,2,2,2,1,236.807770574814
8,5,1,2,2,1,1,1,1,155.5133505394992
8,5,1,2,2,1,1,2,1,236.807770574814
8,5,1,2,2,1,2,1,1,155.5133505394992
8,5,1,2,2,1,2,2,1,236.807770574814
8,5,1,2,2,2,1,1,1,155.5133505394992
8,5,1,2,2,2,1,2,1,236.807770574814
8,5,1,2,2,2,2,1,1,155.5133505394992
8,5,1,2,2,2,2,2,1,236.807770574814
8,5,1,3,1,1,1,1,1,148.5890216238966
8,5,1,3,1,1,1,2,1,229.7484527766584
8,5,1,3,1,1,2,1,1,148.5890216238966
8,5,1,3,1,1,2,2,1,229.7484527766584
8,5,1,3,1,2,1,1,1,148.5890216238966
8,5,1,3,1,2,1,2,1,229.7484527766584
8,5,1,3,1,2,2,1,1,148.5890216238966
8,5,1,3,1,2,2,2,1,229.7484527766584
8,5,1,3,2,1,1,1,1,148.5890216238966
8,5,1,3,2,1,1,2,1,229.7484527766584
8,5,1,3,2,1,2,1,1,148.5890216238966
8,5,1,3,2,1,2,2,1,229.7484527766584
8,5,1,3,2,2,1,1,1,148.5890216238966
8,5,1,3,2,2,1,2,1,229.7484527766584
8,5,1,3,2,2,2,1,1,148.5890216238966
8,5,1,3,2,2,2,2,1,229.7484527766584
8,5,1,4,1,1,1,1,1,190.3893947862064
8,5,1,4,1,1,1,2,1,282.55513628450944
8,5,1,4,1,1,2,1,1,190.3893947862064
8,5,1,4,1,1,2,2,1,282.55513628450944
8,5,1,4,1,2,1,1,1,190.3893947862064
8,5,1,4,1,2,1,2,1,282.55513628450944
8,5,1,4,1,2,2,1,1,190.3893947862064
8,5,1,4,1,2,2,2,1,282.55513628450944
8,5,1,4,2,1,1,1,1,190.3893947862064
8,5,1,4,2,1,1,2,1,282.55513628450944
8,5,1,4,2,1,2,1,1,190.3893947862064
8,5,1,4,2,1,2,2,1,282.55513628450944
8,5,1,4,2,2,1,1,1,190.3893947862064
8,5,1,4,2,2,1,2,1,282.55513628450944
8,5,1,4,2,2,2,1,1,190.3893947862064
8,5,1,4,2,2,2,2,1,282.55513628450944
8,5,1,5,1,1,1,1,1,176.22314317896377
8,5,1,5,1,1,1,2,1,263.87446327926926
8,5,1,5,1,1,2,1,1,176.22314317896377
8,5,1,5,1,1,2,2,1,263.87446327926926
8,5,1,5,1,2,1,1,1,176.22314317896377
8,5,1,5,1,2,1,2,1,263.87446327926926
8,5,1,5,1,2,2,1,1,176.22314317896377
8,5,1,5,1,2,2,2,1,263.87446327926926
8,5,1,5,2,1,1,1,1,176.22314317896377
8,5,1,5,2,1,1,2,1,263.87446327926926
8,5,1,5,2,1,2,1,1,176.22314317896377
8,5,1,5,2,1,2,2,1,263.87446327926926
8,5,1,5,2,2,1,1,1,176.22314317896377
8,5,1,5,2,2,1,2,1,263.87446327926926
8,5,1,5,2,2,2,1,1,176.22314317896377
8,5,1,5,2,2,2,2,1,263.87446327926926
8,5,1,6,1,1,1,1,1,176.29853384941725
8,5,1,6,1,1,1,2,1,267.54191297341004
8,5,1,6,1,1,2,1,1,176.29853384941725
8,5,1,6,1,1,2,2,1,267.54191297341004
8,5,1,6,1,2,1,1,1,176.29853384941725
8,5,1,6,1,2,1,2,1,267.54191297341004
8,5,1,6,1,2,2,1,1,176.29853384941725
8,5,1,6,1,2,2,2,1,267.54191297341004
8,5,1,6,2,1,1,1,1,176.29853384941725
8,5,1,6,2,1,1,2,1,267.54191297341004
8,5,1,6,2,1,2,1,1,176.29853384941725
8,5,1,6,2,1,2,2,1,267.54191297341004
8,5,1,6,2,2,1,1,1,176.29853384941725
8,5,1,6,2,2,1,2,1,267.54191297341004
8,5,1,6,2,2,2,1,1,176.29853384941725
8,5,1,6,2,2,2,2,1,267.54191297341004
8,5,1,7,1,1,1,1,1,174.5150144750152
8,5,1,7,1,1,1,2,1,260.4652354447319
8,5,1,7,1,1,2,1,1,174.5150144750152
8,5,1,7,1,1,2,2,1,260.4652354447319
8,5,1,7,1,2,1,1,1,174.5150144750152
8,5,1,7,1,2,1,2,1,260.4652354447319
8,5,1,7,1,2,2,1,1,174.5150144750152
8,5,1,7,1,2,2,2,1,260.4652354447319
8,5,1,7,2,1,1,1,1,174.5150144750152
8,5,1,7,2,1,1,2,1,260.4652354447319
8,5,1,7,2,1,2,1,1,174.5150144750152
8,5,1,7,2,1,2,2,1,260.4652354447319
8,5,1,7,2,2,1,1,1,174.5150144750152
8,5,1,7,2,2,1,2,1,260.4652354447319
8,5,1,7,2,2,2,1,1,174.5150144750152
8,5,1,7,2,2,2,2,1,260.4652354447319
8,5,1,8,1,1,1,1,1,184.40656802710762
8,5,1,8,1,1,1,2,1,258.94900540127486
8,5,1,8,1,1,2,1,1,184.40656802710762
8,5,1,8,1,1,2,2,1,258.94900540127486
8,5,1,8,1,2,1,1,1,184.40656802710762
8,5,1,8,1,2,1,2,1,258.94900540127486
8,5,1,8,1,2,2,1,1,184.40656802710762
8,5,1,8,1,2,2,2,1,258.94900540127486
8,5,1,8,2,1,1,1,1,184.40656802710762
8,5,1,8,2,1,1,2,1,258.94900540127486
8,5,1,8,2,1,2,1,1,184.40656802710762
8,5,1,8,2,1,2,2,1,258.94900540127486
8,5,1,8,2,2,1,1,1,184.40656802710762
8,5,1,8,2,2,1,2,1,258.94900540127486
8,5,1,8,2,2,2,1,1,184.40656802710762
8,5,1,8,2,2,2,2,1,258.94900540127486
9,1,1,1,1,1,1,1,1,188.79983416185624
9,1,1,1,1,1,1,2,1,282.48416849209536
9,1,1,1,1,1,2,1,1,188.79983416185624
9,1,1,1,1,1,2,2,1,282.48416849209536
9,1,1,1,1,2,1,1,1,188.79983416185624
9,1,1,1,1,2,1,2,1,282.48416849209536
9,1,1,1,1,2,2,1,1,188.79983416185624
9,1,1,1,1,2,2,2,1,282.48416849209536
9,1,1,1,2,1,1,1,1,188.79983416185624
9,1,1,1,2,1,1,2,1,282.48416849209536
9,1,1,1,2,1,2,1,1,188.79983416185624
9,1,1,1,2,1,2,2,1,282.48416849209536
9,1,1,1,2,2,1,1,1,188.79983416185624
9,1,1,1,2,2,1,2,1,282.48416849209536
9,1,1,1,2,2,2,1,1,188.79983416185624
9,1,1,1,2,2,2,2,1,282.48416849209536
9,1,1,2,1,1,1,1,1,155.5133505394992
9,1,1,2,1,1,1,2,1,236.80777057481401
9,1,1,2,1,1,2,1,1,155.5133505394992
9,1,1,2,1,1,2,2,1,236.80777057481401
9,1,1,2,1,2,1,1,1,155.5133505394992
9,1,1,2,1,2,1,2,1,236.80777057481401
9,1,1,2,1,2,2,1,1,155.5133505394992
9,1,1,2,1,2,2,2,1,236.80777057481401
9,1,1,2,2,1,1,1,1,155.5133505394992
9,1,1,2,2,1,1,2,1,236.80777057481401
9,1,1,2,2,1,2,1,1,155.5133505394992
9,1,1,2,2,1,2,2,1,236.80777057481401
9,1,1,2,2,2,1,1,1,155.5133505394992
9,1,1,2,2,2,1,2,1,236.80777057481401
9,1,1,2,2,2,2,1,1,155.5133505394992
9,1,1,2,2,2,2,2,1,236.80777057481401
9,1,1,3,1,1,1,1,1,156.6729803512847
9,1,1,3,1,1,1,2,1,255.78154868719753
9,1,1,3,1,1,2,1,1,156.6729803512847
9,1,1,3,1,1,2,2,1,255.78154868719753
9,1,1,3,1,2,1,1,1,156.6729803512847
9,1,1,3,1,2,1,2,1,255.78154868719753
9,1,1,3,1,2,2,1,1,156.6729803512847
9,1,1,3,1,2,2,2,1,255.78154868719753
9,1,1,3,2,1,1,1,1,156.6729803512847
9,1,1,3,2,1,1,2,1,255.78154868719753
9,1,1,3,2,1,2,1,1,156.6729803512847
9,1,1,3,2,1,2,2,1,255.78154868719753
9,1,1,3,2,2,1,1,1,156.6729803512847
9,1,1,3,2,2,1,2,1,255.78154868719753
9,1,1,3,2,2,2,1,1,156.6729803512847
9,1,1,3,2,2,2,2,1,255.78154868719753
9,1,1,4,1,1,1,1,1,183.1930240060438
9,1,1,4,1,1,1,2,1,288.58295133530174
9,1,1,4,1,1,2,1,1,183.1930240060438
9,1,1,4,1,1,2,2,1,288.58295133530174
9,1,1,4,1,2,1,1,1,183.1930240060438
9,1,1,4,1,2,1,2,1,288.58295133530174
9,1,1,4,1,2,2,1,1,183.1930240060438
9,1,1,4,1,2,2,2,1,288.58295133530174
9,1,1,4,2,1,1,1,1,183.1930240060438
9,1,1,4,2,1,1,2,1,288.58295133530174
9,1,1,4,2,1,2,1,1,183.1930240060438
9,1,1,4,2,1,2,2,1,288.58295133530174
9,1,1,4,2,2,1,1,1,183.1930240060438
9,1,1,4,2,2,1,2,1,288.58295133530174
9,1,1,4,2,2,2,1,1,183.1930240060438
9,1,1,4,2,2,2,2,1,288.58295133530174
9,1,1,5,1,1,1,1,1,171.74641045573483
9,1,1,5,1,1,1,2,1,274.35690730819937
9,1,1,5,1,1,2,1,1,171.74641045573483
9,1,1,5,1,1,2,2,1,274.35690730819937
9,1,1,5,1,2,1,1,1,171.74641045573483
9,1,1,5,1,2,1,2,1,274.35690730819937
9,1,1,5,1,2,2,1,1,171.74641045573483
9,1,1,5,1,2,2,2,1,274.35690730819937
9,1,1,5,2,1,1,1,1,171.74641045573483
9,1,1,5,2,1,1,2,1,274.35690730819937
9,1,1,5,2,1,2,1,1,171.74641045573483
9,1,1,5,2,1,2,2,1,274.35690730819937
9,1,1,5,2,2,1,1,1,171.74641045573483
9,1,1,5,2,2,1,2,1,274.35690730819937
9,1,1,5,2,2,2,1,1,171.74641045573483
9,1,1,5,2,2,2,2,1,274.35690730819937
9,1,1,6,1,1,1,1,1,165.43035750395777
9,1,1,6,1,1,1,2,1,263.5120597949679
9,1,1,6,1,1,2,1,1,165.43035750395777
9,1,1,6,1,1,2,2,1,263.5120597949679
9,1,1,6,1,2,1,1,1,165.43035750395777
9,1,1,6,1,2,1,2,1,263.5120597949679
9,1,1,6,1,2,2,1,1,165.43035750395777
9,1,1,6,1,2,2,2,1,263.5120597949679
9,1,1,6,2,1,1,1,1,165.43035750395777
9,1,1,6,2,1,1,2,1,263.5120597949679
9,1,1,6,2,1,2,1,1,165.43035750395777
9,1,1,6,2,1,2,2,1,263.5120597949679
9,1,1,6,2,2,1,1,1,165.43035750395777
9,1,1,6,2,2,1,2,1,263.5120597949679
9,1,1,6,2,2,2,1,1,165.43035750395777
9,1,1,6,2,2,2,2,1,263.5120597949679
9,1,1,7,1,1,1,1,1,166.35261258573468
9,1,1,7,1,1,1,2,1,262.9463718450839
9,1,1,7,1,1,2,1,1,166.35261258573468
9,1,1,7,1,1,2,2,1,262.9463718450839
9,1,1,7,1,2,1,1,1,166.35261258573468
9,1,1,7,1,2,1,2,1,262.9463718450839
9,1,1,7,1,2,2,1,1,166.35261258573468
9,1,1,7,1,2,2,2,1,262.9463718450839
9,1,1,7,2,1,1,1,1,166.35261258573468
9,1,1,7,2,1,1,2,1,262.9463718450839
9,1,1,7,2,1,2,1,1,166.35261258573468
9,1,1,7,2,1,2,2,1,262.9463718450839
9,1,1,7,2,2,1,1,1,166.35261258573468
9,1,1,7,2,2,1,2,1,262.9463718450839
9,1,1,7,2,2,2,1,1,166.35261258573468
9,1,1,7,2,2,2,2,1,262.9463718450839
9,1,1,8,1,1,1,1,1,164.63586693626624
9,1,1,8,1,1,1,2,1,257.1940415503809
9,1,1,8,1,1,2,1,1,164.63586693626624
9,1,1,8,1,1,2,2,1,257.1940415503809
9,1,1,8,1,2,1,1,1,164.63586693626624
9,1,1,8,1,2,1,2,1,257.1940415503809
9,1,1,8,1,2,2,1,1,164.63586693626624
9,1,1,8,1,2,2,2,1,257.1940415503809
9,1,1,8,2,1,1,1,1,164.63586693626624
9,1,1,8,2,1,1,2,1,257.1940415503809
9,1,1,8,2,1,2,1,1,164.63586693626624
9,1,1,8,2,1,2,2,1,257.1940415503809
9,1,1,8,2,2,1,1,1,164.63586693626624
9,1,1,8,2,2,1,2,1,257.1940415503809
9,1,1,8,2,2,2,1,1,164.63586693626624
9,1,1,8,2,2,2,2,1,257.1940415503809
9,2,1,1,1,1,1,1,1,188.79983416185627
9,2,1,1,1,1,1,2,1,282.4841684920953
9,2,1,1,1,1,2,1,1,188.79983416185627
9,2,1,1,1,1,2,2,1,282.4841684920953
9,2,1,1,1,2,1,1,1,188.79983416185627
9,2,1,1,1,2,1,2,1,282.4841684920953
9,2,1,1,1,2,2,1,1,188.79983416185627
9,2,1,1,1,2,2,2,1,282.4841684920953
9,2,1,1,2,1,1,1,1,188.79983416185627
9,2,1,1,2,1,1,2,1,282.4841684920953
9,2,1,1,2,1,2,1,1,188.79983416185627
9,2,1,1,2,1,2,2,1,282.4841684920953
9,2,1,1,2,2,1,1,1,188.79983416185627
9,2,1,1,2,2,1,2,1,282.4841684920953
9,2,1,1,2,2,2,1,1,188.79983416185627
9,2,1,1,2,2,2,2,1,282.4841684920953
9,2,1,2,1,1,1,1,1,155.5133505394992
9,2,1,2,1,1,1,2,1,236.80777057481401
9,2,1,2,1,1,2,1,1,155.5133505394992
9,2,1,2,1,1,2,2,1,236.80777057481401
9,2,1,2,1,2,1,1,1,155.5133505394992
9,2,1,2,1,2,1,2,1,236.80777057481401
9,2,1,2,1,2,2,1,1,155.5133505394992
9,2,1,2,1,2,2,2,1,236.80777057481401
9,2,1,2,2,1,1,1,1,155.5133505394992
9,2,1,2,2,1,1,2,1,236.80777057481401
9,2,1,2,2,1,2,1,1,155.5133505394992
9,2,1,2,2,1,2,2,1,236.80777057481401
9,2,1,2,2,2,1,1,1,155.5133505394992
9,2,1,2,2,2,1,2,1,236.80777057481401
9,2,1,2,2,2,2,1,1,155.5133505394992
9,2,1,2,2,2,2,2,1,236.80777057481401
9,2,1,3,1,1,1,1,1,148.58902162389663
9,2,1,3,1,1,1,2,1,229.7484527766584
9,2,1,3,1,1,2,1,1,148.58902162389663
9,2,1,3,1,1,2,2,1,229.7484527766584
9,2,1,3,1,2,1,1,1,148.58902162389663
9,2,1,3,1,2,1,2,1,229.7484527766584
9,2,1,3,1,2,2,1,1,148.58902162389663
9,2,1,3,1,2,2,2,1,229.7484527766584
9,2,1,3,2,1,1,1,1,148.58902162389663
9,2,1,3,2,1,1,2,1,229.7484527766584
9,2,1,3,2,1,2,1,1,148.58902162389663
9,2,1,3,2,1,2,2,1,229.7484527766584
9,2,1,3,2,2,1,1,1,148.58902162389663
9,2,1,3,2,2,1,2,1,229.7484527766584
9,2,1,3,2,2,2,1,1,148.58902162389663
9,2,1,3,2,2,2,2,1,229.7484527766584
9,2,1,4,1,1,1,1,1,190.79986879075548
9,2,1,4,1,1,1,2,1,280.3775254793283
9,2,1,4,1,1,2,1,1,190.79986879075548
9,2,1,4,1,1,2,2,1,280.3775254793283
9,2,1,4,1,2,1,1,1,190.79986879075548
9,2,1,4,1,2,1,2,1,280.3775254793283
9,2,1,4,1,2,2,1,1,190.79986879075548
9,2,1,4,1,2,2,2,1,280.3775254793283
9,2,1,4,2,1,1,1,1,190.79986879075548
9,2,1,4,2,1,1,2,1,280.3775254793283
9,2,1,4,2,1,2,1,1,190.79986879075548
9,2,1,4,2,1,2,2,1,280.3775254793283
9,2,1,4,2,2,1,1,1,190.79986879075548
9,2,1,4,2,2,1,2,1,280.3775254793283
9,2,1,4,2,2,2,1,1,190.79986879075548
9,2,1,4,2,2,2,2,1,280.3775254793283
9,2,1,5,1,1,1,1,1,177.61218828132095
9,2,1,5,1,1,1,2,1,281.1771461968414
9,2,1,5,1,1,2,1,1,177.61218828132095
9,2,1,5,1,1,2,2,1,281.1771461968414
9,2,1,5,1,2,1,1,1,177.61218828132095
9,2,1,5,1,2,1,2,1,281.1771461968414
9,2,1,5,1,2,2,1,1,177.61218828132095
9,2,1,5,1,2,2,2,1,281.1771461968414
9,2,1,5,2,1,1,1,1,177.61218828132095
9,2,1,5,2,1,1,2,1,281.1771461968414
9,2,1,5,2,1,2,1,1,177.61218828132095
9,2,1,5,2,1,2,2,1,281.1771461968414
9,2,1,5,2,2,1,1,1,177.61218828132095
9,2,1,5,2,2,1,2,1,281.1771461968414
9,2,1,5,2,2,2,1,1,177.61218828132095
9,2,1,5,2,2,2,2,1,281.1771461968414
9,2,1,6,1,1,1,1,1,171.07618076754864
9,2,1,6,1,1,1,2,1,257.8659473676309
9,2,1,6,1,1,2,1,1,171.07618076754864
9,2,1,6,1,1,2,2,1,257.8659473676309
9,2,1,6,1,2,1,1,1,171.07618076754864
9,2,1,6,1,2,1,2,1,257.8659473676309
9,2,1,6,1,2,2,1,1,171.07618076754864
9,2,1,6,1,2,2,2,1,257.8659473676309
9,2,1,6,2,1,1,1,1,171.07618076754864
9,2,1,6,2,1,1,2,1,257.8659473676309
9,2,1,6,2,1,2,1,1,171.07618076754864
9,2,1,6,2,1,2,2,1,257.8659473676309
9,2,1,6,2,2,1,1,1,171.07618076754864
9,2,1,6,2,2,1,2,1,257.8659473676309
9,2,1,6,2,2,2,1,1,171.07618076754864
9,2,1,6,2,2,2,2,1,257.8659473676309
9,2,1,7,1,1,1,1,1,170.32549825139142
9,2,1,7,1,1,1,2,1,255.9612611164535
9,2,1,7,1,1,2,1,1,170.32549825139142
9,2,1,7,1,1,2,2,1,255.9612611164535
9,2,1,7,1,2,1,1,1,170.32549825139142
9,2,1,7,1,2,1,2,1,255.9612611164535
9,2,1,7,1,2,2,1,1,170.32549825139142
9,2,1,7,1,2,2,2,1,255.9612611164535
9,2,1,7,2,1,1,1,1,170.32549825139142
9,2,1,7,2,1,1,2,1,255.9612611164535
9,2,1,7,2,1,2,1,1,170.32549825139142
9,2,1,7,2,1,2,2,1,255.9612611164535
9,2,1,7,2,2,1,1,1,170.32549825139142
9,2,1,7,2,2,1,2,1,255.9612611164535
9,2,1,7,2,2,2,1,1,170.32549825139142
9,2,1,7,2,2,2,2,1,255.9612611164535
9,2,1,8,1,1,1,1,1,169.1939251927869
9,2,1,8,1,1,1,2,1,255.8900627869473
9,2,1,8,1,1,2,1,1,169.1939251927869
9,2,1,8,1,1,2,2,1,255.8900627869473
9,2,1,8,1,2,1,1,1,169.1939251927869
9,2,1,8,1,2,1,2,1,255.8900627869473
9,2,1,8,1,2,2,1,1,169.1939251927869
9,2,1,8,1,2,2,2,1,255.8900627869473
9,2,1,8,2,1,1,1,1,169.1939251927869
9,2,1,8,2,1,1,2,1,255.8900627869473
9,2,1,8,2,1,2,1,1,169.1939251927869
9,2,1,8,2,1,2,2,1,255.8900627869473
9,2,1,8,2,2,1,1,1,169.1939251927869
9,2,1,8,2,2,1,2,1,255.8900627869473
9,2,1,8,2,2,2,1,1,169.1939251927869
9,2,1,8,2,2,2,2,1,255.8900627869473
9,3,1,1,1,1,1,1,1,188.79983416185624
9,3,1,1,1,1,1,2,1,282.4841684920953
9,3,1,1,1,1,2,1,1,188.79983416185624
9,3,1,1,1,1,2,2,1,282.4841684920953
9,3,1,1,1,2,1,1,1,188.79983416185624
9,3,1,1,1,2,1,2,1,282.4841684920953
9,3,1,1,1,2,2,1,1,188.79983416185624
9,3,1,1,1,2,2,2,1,282.4841684920953
9,3,1,1,2,1,1,1,1,188.79983416185624
9,3,1,1,2,1,1,2,1,282.4841684920953
9,3,1,1,2,1,2,1,1,188.79983416185624
9,3,1,1,2,1,2,2,1,282.4841684920953
9,3,1,1,2,2,1,1,1,188.79983416185624
9,3,1,1,2,2,1,2,1,282.4841684920953
9,3,1,1,2,2,2,1,1,188.79983416185624
9,3,1,1,2,2,2,2,1,282.4841684920953
9,3,1,2,1,1,1,1,1,155.5133505394992
9,3,1,2,1,1,1,2,1,236.807770574814
9,3,1,2,1,1,2,1,1,155.5133505394992
9,3,1,2,1,1,2,2,1,236.807770574814
9,3,1,2,1,2,1,1,1,155.5133505394992
9,3,1,2,1,2,1,2,1,236.807770574814
9,3,1,2,1,2,2,1,1,155.5133505394992
9,3,1,2,1,2,2,2,1,236.807770574814
9,3,1,2,2,1,1,1,1,155.5133505394992
9,3,1,2,2,1,1,2,1,236.807770574814
9,3,1,2,2,1,2,1,1,155.5133505394992
9,3,1,2,2,1,2,2,1,236.807770574814
9,3,1,2,2,2,1,1,1,155.5133505394992
9,3,1,2,2,2,1,2,1,236.807770574814
9,3,1,2,2,2,2,1,1,155.5133505394992
9,3,1,2,2,2,2,2,1,236.807770574814
9,3,1,3,1,1,1,1,1,148.58902162389663
9,3,1,3,1,1,1,2,1,229.7484527766584
