missing_value,normalization,outlier,whitespace,punctuation,stopword,deduplication,model,utility_accuracy_score
1,5,3,1,2,2,2,1,0.08635097493036215
1,5,3,2,1,1,1,1,0.08108108108108103
1,5,3,2,1,1,2,1,0.08635097493036215
1,5,3,2,1,2,1,1,0.08108108108108103
1,5,3,2,1,2,2,1,0.08635097493036215
1,5,3,2,2,1,1,1,0.08108108108108103
1,5,3,2,2,1,2,1,0.08635097493036215
1,5,3,2,2,2,1,1,0.08108108108108103
1,5,3,2,2,2,2,1,0.08635097493036215
1,5,4,1,1,1,1,1,0.08754863813229574
1,5,4,1,1,1,2,1,0.1058394160583942
1,5,4,1,1,2,1,1,0.08754863813229574
1,5,4,1,1,2,2,1,0.1058394160583942
1,5,4,1,2,1,1,1,0.08754863813229574
1,5,4,1,2,1,2,1,0.1058394160583942
1,5,4,1,2,2,1,1,0.08754863813229574
1,5,4,1,2,2,2,1,0.1058394160583942
1,5,4,2,1,1,1,1,0.08754863813229574
1,5,4,2,1,1,2,1,0.1058394160583942
1,5,4,2,1,2,1,1,0.08754863813229574
1,5,4,2,1,2,2,1,0.1058394160583942
1,5,4,2,2,1,1,1,0.08754863813229574
1,5,4,2,2,1,2,1,0.1058394160583942
1,5,4,2,2,2,1,1,0.08754863813229574
1,5,4,2,2,2,2,1,0.1058394160583942
1,5,5,1,1,1,1,1,0.0797665369649806
1,5,5,1,1,1,2,1,0.08389261744966447
1,5,5,1,1,2,1,1,0.0797665369649806
1,5,5,1,1,2,2,1,0.08389261744966447
1,5,5,1,2,1,1,1,0.0797665369649806
1,5,5,1,2,1,2,1,0.08389261744966447
1,5,5,1,2,2,1,1,0.0797665369649806
1,5,5,1,2,2,2,1,0.08389261744966447
1,5,5,2,1,1,1,1,0.0797665369649806
1,5,5,2,1,1,2,1,0.08389261744966447
1,5,5,2,1,2,1,1,0.0797665369649806
1,5,5,2,1,2,2,1,0.08389261744966447
1,5,5,2,2,1,1,1,0.0797665369649806
1,5,5,2,2,1,2,1,0.08389261744966447
1,5,5,2,2,2,1,1,0.0797665369649806
1,5,5,2,2,2,2,1,0.08389261744966447
1,5,6,1,1,1,1,1,0.07392996108949412
1,5,6,1,1,1,2,1,0.08275862068965523
1,5,6,1,1,2,1,1,0.07392996108949412
1,5,6,1,1,2,2,1,0.08275862068965523
1,5,6,1,2,1,1,1,0.07392996108949412
1,5,6,1,2,1,2,1,0.08275862068965523
1,5,6,1,2,2,1,1,0.07392996108949412
1,5,6,1,2,2,2,1,0.08275862068965523
1,5,6,2,1,1,1,1,0.07392996108949412
1,5,6,2,1,1,2,1,0.08275862068965523
1,5,6,2,1,2,1,1,0.07392996108949412
1,5,6,2,1,2,2,1,0.08275862068965523
1,5,6,2,2,1,1,1,0.07392996108949412
1,5,6,2,2,1,2,1,0.08275862068965523
1,5,6,2,2,2,1,1,0.07392996108949412
1,5,6,2,2,2,2,1,0.08275862068965523
1,5,7,1,1,1,1,1,0.07543520309477758
1,5,7,1,1,1,2,1,0.08080808080808077
1,5,7,1,1,2,1,1,0.07543520309477758
1,5,7,1,1,2,2,1,0.08080808080808077
1,5,7,1,2,1,1,1,0.07543520309477758
1,5,7,1,2,1,2,1,0.08080808080808077
1,5,7,1,2,2,1,1,0.07543520309477758
1,5,7,1,2,2,2,1,0.08080808080808077
1,5,7,2,1,1,1,1,0.07543520309477758
1,5,7,2,1,1,2,1,0.08080808080808077
1,5,7,2,1,2,1,1,0.07543520309477758
1,5,7,2,1,2,2,1,0.08080808080808077
1,5,7,2,2,1,1,1,0.07543520309477758
1,5,7,2,2,1,2,1,0.08080808080808077
1,5,7,2,2,2,1,1,0.07543520309477758
1,5,7,2,2,2,2,1,0.08080808080808077
1,5,8,1,1,1,1,1,0.0778210116731517
1,5,8,1,1,1,2,1,0.08247422680412375
1,5,8,1,1,2,1,1,0.0778210116731517
1,5,8,1,1,2,2,1,0.08247422680412375
1,5,8,1,2,1,1,1,0.0778210116731517
1,5,8,1,2,1,2,1,0.08247422680412375
1,5,8,1,2,2,1,1,0.0778210116731517
1,5,8,1,2,2,2,1,0.08247422680412375
1,5,8,2,1,1,1,1,0.0778210116731517
1,5,8,2,1,1,2,1,0.08247422680412375
1,5,8,2,1,2,1,1,0.0778210116731517
1,5,8,2,1,2,2,1,0.08247422680412375
1,5,8,2,2,1,1,1,0.0778210116731517
1,5,8,2,2,1,2,1,0.08247422680412375
1,5,8,2,2,2,1,1,0.0778210116731517
1,5,8,2,2,2,2,1,0.08247422680412375
2,1,1,1,1,1,1,1,0.09486780715396581
2,1,1,1,1,1,2,1,0.09677419354838712
2,1,1,1,1,2,1,1,0.09486780715396581
2,1,1,1,1,2,2,1,0.09677419354838712
2,1,1,1,2,1,1,1,0.09486780715396581
2,1,1,1,2,1,2,1,0.09677419354838712
2,1,1,1,2,2,1,1,0.09486780715396581
2,1,1,1,2,2,2,1,0.09677419354838712
2,1,1,2,1,1,1,1,0.09486780715396581
2,1,1,2,1,1,2,1,0.09677419354838712
2,1,1,2,1,2,1,1,0.09486780715396581
2,1,1,2,1,2,2,1,0.09677419354838712
2,1,1,2,2,1,1,1,0.09486780715396581
2,1,1,2,2,1,2,1,0.09677419354838712
2,1,1,2,2,2,1,1,0.09486780715396581
2,1,1,2,2,2,2,1,0.09677419354838712
2,1,2,1,1,1,1,1,0.060194174757281504
2,1,2,1,1,1,2,1,0.056140350877192935
2,1,2,1,1,2,1,1,0.060194174757281504
2,1,2,1,1,2,2,1,0.056140350877192935
2,1,2,1,2,1,1,1,0.060194174757281504
2,1,2,1,2,1,2,1,0.056140350877192935
2,1,2,1,2,2,1,1,0.060194174757281504
2,1,2,1,2,2,2,1,0.056140350877192935
2,1,2,2,1,1,1,1,0.060194174757281504
2,1,2,2,1,1,2,1,0.056140350877192935
2,1,2,2,1,2,1,1,0.060194174757281504
2,1,2,2,1,2,2,1,0.056140350877192935
2,1,2,2,2,1,1,1,0.060194174757281504
2,1,2,2,2,1,2,1,0.056140350877192935
2,1,2,2,2,2,1,1,0.060194174757281504
2,1,2,2,2,2,2,1,0.056140350877192935
2,1,3,1,1,1,1,1,0.07986688851913482
2,1,3,1,1,1,2,1,0.08446866485013627
2,1,3,1,1,2,1,1,0.07986688851913482
2,1,3,1,1,2,2,1,0.08446866485013627
2,1,3,1,2,1,1,1,0.07986688851913482
2,1,3,1,2,1,2,1,0.08446866485013627
2,1,3,1,2,2,1,1,0.07986688851913482
2,1,3,1,2,2,2,1,0.08446866485013627
2,1,3,2,1,1,1,1,0.07986688851913482
2,1,3,2,1,1,2,1,0.08446866485013627
2,1,3,2,1,2,1,1,0.07986688851913482
2,1,3,2,1,2,2,1,0.08446866485013627
2,1,3,2,2,1,1,1,0.07986688851913482
2,1,3,2,2,1,2,1,0.08446866485013627
2,1,3,2,2,2,1,1,0.07986688851913482
2,1,3,2,2,2,2,1,0.08446866485013627
2,1,4,1,1,1,1,1,0.08461538461538465
2,1,4,1,1,1,2,1,0.09642857142857142
2,1,4,1,1,2,1,1,0.08461538461538465
2,1,4,1,1,2,2,1,0.09642857142857142
2,1,4,1,2,1,1,1,0.08461538461538465
2,1,4,1,2,1,2,1,0.09642857142857142
2,1,4,1,2,2,1,1,0.08461538461538465
2,1,4,1,2,2,2,1,0.09642857142857142
2,1,4,2,1,1,1,1,0.08461538461538465
2,1,4,2,1,1,2,1,0.09642857142857142
2,1,4,2,1,2,1,1,0.08461538461538465
2,1,4,2,1,2,2,1,0.09642857142857142
2,1,4,2,2,1,1,1,0.08461538461538465
2,1,4,2,2,1,2,1,0.09642857142857142
2,1,4,2,2,2,1,1,0.08461538461538465
2,1,4,2,2,2,2,1,0.09642857142857142
2,1,5,1,1,1,1,1,0.08171206225680938
2,1,5,1,1,1,2,1,0.09836065573770492
2,1,5,1,1,2,1,1,0.08171206225680938
2,1,5,1,1,2,2,1,0.09836065573770492
2,1,5,1,2,1,1,1,0.08171206225680938
2,1,5,1,2,1,2,1,0.09836065573770492
2,1,5,1,2,2,1,1,0.08171206225680938
2,1,5,1,2,2,2,1,0.09836065573770492
2,1,5,2,1,1,1,1,0.08171206225680938
2,1,5,2,1,1,2,1,0.09836065573770492
2,1,5,2,1,2,1,1,0.08171206225680938
2,1,5,2,1,2,2,1,0.09836065573770492
2,1,5,2,2,1,1,1,0.08171206225680938
2,1,5,2,2,1,2,1,0.09836065573770492
2,1,5,2,2,2,1,1,0.08171206225680938
2,1,5,2,2,2,2,1,0.09836065573770492
2,1,6,1,1,1,1,1,0.06809338521400776
2,1,6,1,1,1,2,1,0.08445945945945943
2,1,6,1,1,2,1,1,0.06809338521400776
2,1,6,1,1,2,2,1,0.08445945945945943
2,1,6,1,2,1,1,1,0.06809338521400776
2,1,6,1,2,1,2,1,0.08445945945945943
2,1,6,1,2,2,1,1,0.06809338521400776
2,1,6,1,2,2,2,1,0.08445945945945943
2,1,6,2,1,1,1,1,0.06809338521400776
2,1,6,2,1,1,2,1,0.08445945945945943
2,1,6,2,1,2,1,1,0.06809338521400776
2,1,6,2,1,2,2,1,0.08445945945945943
2,1,6,2,2,1,1,1,0.06809338521400776
2,1,6,2,2,1,2,1,0.08445945945945943
2,1,6,2,2,2,1,1,0.06809338521400776
2,1,6,2,2,2,2,1,0.08445945945945943
2,1,7,1,1,1,1,1,0.06420233463035019
2,1,7,1,1,1,2,1,0.06271777003484325
2,1,7,1,1,2,1,1,0.06420233463035019
2,1,7,1,1,2,2,1,0.06271777003484325
2,1,7,1,2,1,1,1,0.06420233463035019
2,1,7,1,2,1,2,1,0.06271777003484325
2,1,7,1,2,2,1,1,0.06420233463035019
2,1,7,1,2,2,2,1,0.06271777003484325
2,1,7,2,1,1,1,1,0.06420233463035019
2,1,7,2,1,1,2,1,0.06271777003484325
2,1,7,2,1,2,1,1,0.06420233463035019
2,1,7,2,1,2,2,1,0.06271777003484325
2,1,7,2,2,1,1,1,0.06420233463035019
2,1,7,2,2,1,2,1,0.06271777003484325
2,1,7,2,2,2,1,1,0.06420233463035019
2,1,7,2,2,2,2,1,0.06271777003484325
2,1,8,1,1,1,1,1,0.06614785992217898
2,1,8,1,1,1,2,1,0.06382978723404253
2,1,8,1,1,2,1,1,0.06614785992217898
2,1,8,1,1,2,2,1,0.06382978723404253
2,1,8,1,2,1,1,1,0.06614785992217898
2,1,8,1,2,1,2,1,0.06382978723404253
2,1,8,1,2,2,1,1,0.06614785992217898
2,1,8,1,2,2,2,1,0.06382978723404253
2,1,8,2,1,1,1,1,0.06614785992217898
2,1,8,2,1,1,2,1,0.06382978723404253
2,1,8,2,1,2,1,1,0.06614785992217898
2,1,8,2,1,2,2,1,0.06382978723404253
2,1,8,2,2,1,1,1,0.06614785992217898
2,1,8,2,2,1,2,1,0.06382978723404253
2,1,8,2,2,2,1,1,0.06614785992217898
2,1,8,2,2,2,2,1,0.06382978723404253
2,2,1,1,1,1,1,1,0.0964230171073095
2,2,1,1,1,1,2,1,0.09677419354838712
2,2,1,1,1,2,1,1,0.0964230171073095
2,2,1,1,1,2,2,1,0.09677419354838712
2,2,1,1,2,1,1,1,0.0964230171073095
2,2,1,1,2,1,2,1,0.09677419354838712
2,2,1,1,2,2,1,1,0.0964230171073095
2,2,1,1,2,2,2,1,0.09677419354838712
2,2,1,2,1,1,1,1,0.0964230171073095
2,2,1,2,1,1,2,1,0.09677419354838712
2,2,1,2,1,2,1,1,0.0964230171073095
2,2,1,2,1,2,2,1,0.09677419354838712
2,2,1,2,2,1,1,1,0.0964230171073095
2,2,1,2,2,1,2,1,0.09677419354838712
2,2,1,2,2,2,1,1,0.0964230171073095
2,2,1,2,2,2,2,1,0.09677419354838712
2,2,2,1,1,1,1,1,0.060194174757281504
2,2,2,1,1,1,2,1,0.056140350877192935
2,2,2,1,1,2,1,1,0.060194174757281504
2,2,2,1,1,2,2,1,0.056140350877192935
2,2,2,1,2,1,1,1,0.060194174757281504
2,2,2,1,2,1,2,1,0.056140350877192935
2,2,2,1,2,2,1,1,0.060194174757281504
2,2,2,1,2,2,2,1,0.056140350877192935
2,2,2,2,1,1,1,1,0.060194174757281504
2,2,2,2,1,1,2,1,0.056140350877192935
2,2,2,2,1,2,1,1,0.060194174757281504
2,2,2,2,1,2,2,1,0.056140350877192935
2,2,2,2,2,1,1,1,0.060194174757281504
2,2,2,2,2,1,2,1,0.056140350877192935
2,2,2,2,2,2,1,1,0.060194174757281504
2,2,2,2,2,2,2,1,0.056140350877192935
2,2,3,1,1,1,1,1,0.08108108108108103
2,2,3,1,1,1,2,1,0.08635097493036215
2,2,3,1,1,2,1,1,0.08108108108108103
2,2,3,1,1,2,2,1,0.08635097493036215
2,2,3,1,2,1,1,1,0.08108108108108103
2,2,3,1,2,1,2,1,0.08635097493036215
2,2,3,1,2,2,1,1,0.08108108108108103
2,2,3,1,2,2,2,1,0.08635097493036215
2,2,3,2,1,1,1,1,0.08108108108108103
2,2,3,2,1,1,2,1,0.08635097493036215
2,2,3,2,1,2,1,1,0.08108108108108103
2,2,3,2,1,2,2,1,0.08635097493036215
2,2,3,2,2,1,1,1,0.08108108108108103
2,2,3,2,2,1,2,1,0.08635097493036215
2,2,3,2,2,2,1,1,0.08108108108108103
2,2,3,2,2,2,2,1,0.08635097493036215
2,2,4,1,1,1,1,1,0.08949416342412453
2,2,4,1,1,1,2,1,0.1021897810218978
2,2,4,1,1,2,1,1,0.08949416342412453
2,2,4,1,1,2,2,1,0.1021897810218978
2,2,4,1,2,1,1,1,0.08949416342412453
2,2,4,1,2,1,2,1,0.1021897810218978
2,2,4,1,2,2,1,1,0.08949416342412453
2,2,4,1,2,2,2,1,0.1021897810218978
2,2,4,2,1,1,1,1,0.08949416342412453
2,2,4,2,1,1,2,1,0.1021897810218978
2,2,4,2,1,2,1,1,0.08949416342412453
2,2,4,2,1,2,2,1,0.1021897810218978
2,2,4,2,2,1,1,1,0.08949416342412453
2,2,4,2,2,1,2,1,0.1021897810218978
2,2,4,2,2,2,1,1,0.08949416342412453
2,2,4,2,2,2,2,1,0.1021897810218978
2,2,5,1,1,1,1,1,0.0933852140077821
2,2,5,1,1,1,2,1,0.09731543624161076
2,2,5,1,1,2,1,1,0.0933852140077821
2,2,5,1,1,2,2,1,0.09731543624161076
2,2,5,1,2,1,1,1,0.0933852140077821
2,2,5,1,2,1,2,1,0.09731543624161076
2,2,5,1,2,2,1,1,0.0933852140077821
2,2,5,1,2,2,2,1,0.09731543624161076
2,2,5,2,1,1,1,1,0.0933852140077821
2,2,5,2,1,1,2,1,0.09731543624161076
2,2,5,2,1,2,1,1,0.0933852140077821
2,2,5,2,1,2,2,1,0.09731543624161076
2,2,5,2,2,1,1,1,0.0933852140077821
2,2,5,2,2,1,2,1,0.09731543624161076
2,2,5,2,2,2,1,1,0.0933852140077821
2,2,5,2,2,2,2,1,0.09731543624161076
2,2,6,1,1,1,1,1,0.0797665369649806
2,2,6,1,1,1,2,1,0.0921501706484642
2,2,6,1,1,2,1,1,0.0797665369649806
2,2,6,1,1,2,2,1,0.0921501706484642
2,2,6,1,2,1,1,1,0.0797665369649806
2,2,6,1,2,1,2,1,0.0921501706484642
2,2,6,1,2,2,1,1,0.0797665369649806
2,2,6,1,2,2,2,1,0.0921501706484642
2,2,6,2,1,1,1,1,0.0797665369649806
2,2,6,2,1,1,2,1,0.0921501706484642
2,2,6,2,1,2,1,1,0.0797665369649806
2,2,6,2,1,2,2,1,0.0921501706484642
2,2,6,2,2,1,1,1,0.0797665369649806
2,2,6,2,2,1,2,1,0.0921501706484642
2,2,6,2,2,2,1,1,0.0797665369649806
2,2,6,2,2,2,2,1,0.0921501706484642
2,2,7,1,1,1,1,1,0.07587548638132291
2,2,7,1,1,1,2,1,0.08135593220338988
2,2,7,1,1,2,1,1,0.07587548638132291
2,2,7,1,1,2,2,1,0.08135593220338988
2,2,7,1,2,1,1,1,0.07587548638132291
2,2,7,1,2,1,2,1,0.08135593220338988
2,2,7,1,2,2,1,1,0.07587548638132291
2,2,7,1,2,2,2,1,0.08135593220338988
2,2,7,2,1,1,1,1,0.07587548638132291
2,2,7,2,1,1,2,1,0.08135593220338988
2,2,7,2,1,2,1,1,0.07587548638132291
2,2,7,2,1,2,2,1,0.08135593220338988
2,2,7,2,2,1,1,1,0.07587548638132291
2,2,7,2,2,1,2,1,0.08135593220338988
2,2,7,2,2,2,1,1,0.07587548638132291
2,2,7,2,2,2,2,1,0.08135593220338988
2,2,8,1,1,1,1,1,0.08171206225680938
2,2,8,1,1,1,2,1,0.08965517241379306
2,2,8,1,1,2,1,1,0.08171206225680938
2,2,8,1,1,2,2,1,0.08965517241379306
2,2,8,1,2,1,1,1,0.08171206225680938
2,2,8,1,2,1,2,1,0.08965517241379306
2,2,8,1,2,2,1,1,0.08171206225680938
2,2,8,1,2,2,2,1,0.08965517241379306
2,2,8,2,1,1,1,1,0.08171206225680938
2,2,8,2,1,1,2,1,0.08965517241379306
2,2,8,2,1,2,1,1,0.08171206225680938
2,2,8,2,1,2,2,1,0.08965517241379306
2,2,8,2,2,1,1,1,0.08171206225680938
2,2,8,2,2,1,2,1,0.08965517241379306
2,2,8,2,2,2,1,1,0.08171206225680938
2,2,8,2,2,2,2,1,0.08965517241379306
2,3,1,1,1,1,1,1,0.09486780715396581
2,3,1,1,1,1,2,1,0.09677419354838712
2,3,1,1,1,2,1,1,0.09486780715396581
2,3,1,1,1,2,2,1,0.09677419354838712
2,3,1,1,2,1,1,1,0.09486780715396581
2,3,1,1,2,1,2,1,0.09677419354838712
2,3,1,1,2,2,1,1,0.09486780715396581
2,3,1,1,2,2,2,1,0.09677419354838712
2,3,1,2,1,1,1,1,0.09486780715396581
2,3,1,2,1,1,2,1,0.09677419354838712
2,3,1,2,1,2,1,1,0.09486780715396581
2,3,1,2,1,2,2,1,0.09677419354838712
2,3,1,2,2,1,1,1,0.09486780715396581
2,3,1,2,2,1,2,1,0.09677419354838712
2,3,1,2,2,2,1,1,0.09486780715396581
2,3,1,2,2,2,2,1,0.09677419354838712
2,3,2,1,1,1,1,1,0.060194174757281504
2,3,2,1,1,1,2,1,0.056140350877192935
2,3,2,1,1,2,1,1,0.060194174757281504
2,3,2,1,1,2,2,1,0.056140350877192935
2,3,2,1,2,1,1,1,0.060194174757281504
2,3,2,1,2,1,2,1,0.056140350877192935
2,3,2,1,2,2,1,1,0.060194174757281504
2,3,2,1,2,2,2,1,0.056140350877192935
2,3,2,2,1,1,1,1,0.060194174757281504
2,3,2,2,1,1,2,1,0.056140350877192935
2,3,2,2,1,2,1,1,0.060194174757281504
2,3,2,2,1,2,2,1,0.056140350877192935
2,3,2,2,2,1,1,1,0.060194174757281504
2,3,2,2,2,1,2,1,0.056140350877192935
2,3,2,2,2,2,1,1,0.060194174757281504
2,3,2,2,2,2,2,1,0.056140350877192935
2,3,3,1,1,1,1,1,0.07986688851913482
2,3,3,1,1,1,2,1,0.08446866485013627
2,3,3,1,1,2,1,1,0.07986688851913482
2,3,3,1,1,2,2,1,0.08446866485013627
2,3,3,1,2,1,1,1,0.07986688851913482
2,3,3,1,2,1,2,1,0.08446866485013627
2,3,3,1,2,2,1,1,0.07986688851913482
2,3,3,1,2,2,2,1,0.08446866485013627
2,3,3,2,1,1,1,1,0.07986688851913482
2,3,3,2,1,1,2,1,0.08446866485013627
2,3,3,2,1,2,1,1,0.07986688851913482
2,3,3,2,1,2,2,1,0.08446866485013627
2,3,3,2,2,1,1,1,0.07986688851913482
2,3,3,2,2,1,2,1,0.08446866485013627
2,3,3,2,2,2,1,1,0.07986688851913482
2,3,3,2,2,2,2,1,0.08446866485013627
2,3,4,1,1,1,1,1,0.09090909090909094
2,3,4,1,1,1,2,1,0.10416666666666663
2,3,4,1,1,2,1,1,0.09090909090909094
2,3,4,1,1,2,2,1,0.10416666666666663
2,3,4,1,2,1,1,1,0.09090909090909094
2,3,4,1,2,1,2,1,0.10416666666666663
2,3,4,1,2,2,1,1,0.09090909090909094
2,3,4,1,2,2,2,1,0.10416666666666663
2,3,4,2,1,1,1,1,0.09090909090909094
2,3,4,2,1,1,2,1,0.10416666666666663
2,3,4,2,1,2,1,1,0.09090909090909094
2,3,4,2,1,2,2,1,0.10416666666666663
2,3,4,2,2,1,1,1,0.09090909090909094
2,3,4,2,2,1,2,1,0.10416666666666663
2,3,4,2,2,2,1,1,0.09090909090909094
2,3,4,2,2,2,2,1,0.10416666666666663
2,3,5,1,1,1,1,1,0.08365758754863817
2,3,5,1,1,1,2,1,0.09634551495016608
2,3,5,1,1,2,1,1,0.08365758754863817
2,3,5,1,1,2,2,1,0.09634551495016608
2,3,5,1,2,1,1,1,0.08365758754863817
2,3,5,1,2,1,2,1,0.09634551495016608
2,3,5,1,2,2,1,1,0.08365758754863817
2,3,5,1,2,2,2,1,0.09634551495016608
2,3,5,2,1,1,1,1,0.08365758754863817
2,3,5,2,1,1,2,1,0.09634551495016608
2,3,5,2,1,2,1,1,0.08365758754863817
2,3,5,2,1,2,2,1,0.09634551495016608
2,3,5,2,2,1,1,1,0.08365758754863817
2,3,5,2,2,1,2,1,0.09634551495016608
2,3,5,2,2,2,1,1,0.08365758754863817
2,3,5,2,2,2,2,1,0.09634551495016608
2,3,6,1,1,1,1,1,0.08949416342412453
2,3,6,1,1,1,2,1,0.10197368421052633
2,3,6,1,1,2,1,1,0.08949416342412453
2,3,6,1,1,2,2,1,0.10197368421052633
2,3,6,1,2,1,1,1,0.08949416342412453
2,3,6,1,2,1,2,1,0.10197368421052633
2,3,6,1,2,2,1,1,0.08949416342412453
2,3,6,1,2,2,2,1,0.10197368421052633
2,3,6,2,1,1,1,1,0.08949416342412453
2,3,6,2,1,1,2,1,0.10197368421052633
2,3,6,2,1,2,1,1,0.08949416342412453
2,3,6,2,1,2,2,1,0.10197368421052633
2,3,6,2,2,1,1,1,0.08949416342412453
2,3,6,2,2,1,2,1,0.10197368421052633
2,3,6,2,2,2,1,1,0.08949416342412453
2,3,6,2,2,2,2,1,0.10197368421052633
2,3,7,1,1,1,1,1,0.07587548638132291
2,3,7,1,1,1,2,1,0.08417508417508412
2,3,7,1,1,2,1,1,0.07587548638132291
2,3,7,1,1,2,2,1,0.08417508417508412
2,3,7,1,2,1,1,1,0.07587548638132291
2,3,7,1,2,1,2,1,0.08417508417508412
2,3,7,1,2,2,1,1,0.07587548638132291
2,3,7,1,2,2,2,1,0.08417508417508412
2,3,7,2,1,1,1,1,0.07587548638132291
2,3,7,2,1,1,2,1,0.08417508417508412
2,3,7,2,1,2,1,1,0.07587548638132291
2,3,7,2,1,2,2,1,0.08417508417508412
2,3,7,2,2,1,1,1,0.07587548638132291
2,3,7,2,2,1,2,1,0.08417508417508412
2,3,7,2,2,2,1,1,0.07587548638132291
2,3,7,2,2,2,2,1,0.08417508417508412
2,3,8,1,1,1,1,1,0.06420233463035019
2,3,8,1,1,1,2,1,0.059859154929577496
2,3,8,1,1,2,1,1,0.06420233463035019
2,3,8,1,1,2,2,1,0.059859154929577496
2,3,8,1,2,1,1,1,0.06420233463035019
2,3,8,1,2,1,2,1,0.059859154929577496
2,3,8,1,2,2,1,1,0.06420233463035019
2,3,8,1,2,2,2,1,0.059859154929577496
2,3,8,2,1,1,1,1,0.06420233463035019
2,3,8,2,1,1,2,1,0.059859154929577496
2,3,8,2,1,2,1,1,0.06420233463035019
2,3,8,2,1,2,2,1,0.059859154929577496
2,3,8,2,2,1,1,1,0.06420233463035019
2,3,8,2,2,1,2,1,0.059859154929577496
2,3,8,2,2,2,1,1,0.06420233463035019
2,3,8,2,2,2,2,1,0.059859154929577496
2,4,1,1,1,1,1,1,0.09486780715396581
2,4,1,1,1,1,2,1,0.09677419354838712
2,4,1,1,1,2,1,1,0.09486780715396581
2,4,1,1,1,2,2,1,0.09677419354838712
2,4,1,1,2,1,1,1,0.09486780715396581
2,4,1,1,2,1,2,1,0.09677419354838712
2,4,1,1,2,2,1,1,0.09486780715396581
2,4,1,1,2,2,2,1,0.09677419354838712
2,4,1,2,1,1,1,1,0.09486780715396581
2,4,1,2,1,1,2,1,0.09677419354838712
2,4,1,2,1,2,1,1,0.09486780715396581
2,4,1,2,1,2,2,1,0.09677419354838712
2,4,1,2,2,1,1,1,0.09486780715396581
2,4,1,2,2,1,2,1,0.09677419354838712
2,4,1,2,2,2,1,1,0.09486780715396581
2,4,1,2,2,2,2,1,0.09677419354838712
2,4,2,1,1,1,1,1,0.060194174757281504
2,4,2,1,1,1,2,1,0.056140350877192935
2,4,2,1,1,2,1,1,0.060194174757281504
2,4,2,1,1,2,2,1,0.056140350877192935
2,4,2,1,2,1,1,1,0.060194174757281504
2,4,2,1,2,1,2,1,0.056140350877192935
2,4,2,1,2,2,1,1,0.060194174757281504
2,4,2,1,2,2,2,1,0.056140350877192935
2,4,2,2,1,1,1,1,0.060194174757281504
2,4,2,2,1,1,2,1,0.056140350877192935
2,4,2,2,1,2,1,1,0.060194174757281504
2,4,2,2,1,2,2,1,0.056140350877192935
2,4,2,2,2,1,1,1,0.060194174757281504
2,4,2,2,2,1,2,1,0.056140350877192935
2,4,2,2,2,2,1,1,0.060194174757281504
2,4,2,2,2,2,2,1,0.056140350877192935
2,4,3,1,1,1,1,1,0.07986688851913482
2,4,3,1,1,1,2,1,0.08446866485013627
2,4,3,1,1,2,1,1,0.07986688851913482
2,4,3,1,1,2,2,1,0.08446866485013627
2,4,3,1,2,1,1,1,0.07986688851913482
2,4,3,1,2,1,2,1,0.08446866485013627
2,4,3,1,2,2,1,1,0.07986688851913482
2,4,3,1,2,2,2,1,0.08446866485013627
2,4,3,2,1,1,1,1,0.07986688851913482
2,4,3,2,1,1,2,1,0.08446866485013627
2,4,3,2,1,2,1,1,0.07986688851913482
2,4,3,2,1,2,2,1,0.08446866485013627
2,4,3,2,2,1,1,1,0.07986688851913482
2,4,3,2,2,1,2,1,0.08446866485013627
2,4,3,2,2,2,1,1,0.07986688851913482
2,4,3,2,2,2,2,1,0.08446866485013627
2,4,4,1,1,1,1,1,0.08949416342412453
2,4,4,1,1,1,2,1,0.1058394160583942
2,4,4,1,1,2,1,1,0.08949416342412453
2,4,4,1,1,2,2,1,0.1058394160583942
2,4,4,1,2,1,1,1,0.08949416342412453
2,4,4,1,2,1,2,1,0.1058394160583942
2,4,4,1,2,2,1,1,0.08949416342412453
2,4,4,1,2,2,2,1,0.1058394160583942
2,4,4,2,1,1,1,1,0.08949416342412453
2,4,4,2,1,1,2,1,0.1058394160583942
2,4,4,2,1,2,1,1,0.08949416342412453
2,4,4,2,1,2,2,1,0.1058394160583942
2,4,4,2,2,1,1,1,0.08949416342412453
2,4,4,2,2,1,2,1,0.1058394160583942
2,4,4,2,2,2,1,1,0.08949416342412453
2,4,4,2,2,2,2,1,0.1058394160583942
2,4,5,1,1,1,1,1,0.08171206225680938
2,4,5,1,1,1,2,1,0.09030100334448166
2,4,5,1,1,2,1,1,0.08171206225680938
2,4,5,1,1,2,2,1,0.09030100334448166
2,4,5,1,2,1,1,1,0.08171206225680938
2,4,5,1,2,1,2,1,0.09030100334448166
2,4,5,1,2,2,1,1,0.08171206225680938
2,4,5,1,2,2,2,1,0.09030100334448166
2,4,5,2,1,1,1,1,0.08171206225680938
2,4,5,2,1,1,2,1,0.09030100334448166
2,4,5,2,1,2,1,1,0.08171206225680938
2,4,5,2,1,2,2,1,0.09030100334448166
2,4,5,2,2,1,1,1,0.08171206225680938
2,4,5,2,2,1,2,1,0.09030100334448166
2,4,5,2,2,2,1,1,0.08171206225680938
2,4,5,2,2,2,2,1,0.09030100334448166
2,4,6,1,1,1,1,1,0.08171206225680938
2,4,6,1,1,1,2,1,0.09246575342465757
2,4,6,1,1,2,1,1,0.08171206225680938
2,4,6,1,1,2,2,1,0.09246575342465757
2,4,6,1,2,1,1,1,0.08171206225680938
