,init pf,init block clean threshold,init weighting schema,init matching threshold,historical data size,param iterations,param f-score,proj iterations,proj f-score,profile iterations,profile f-score,grid search iterations,grid search f-score
872,1,0.43571,1,0.05,54,18,0.9607,18,0.9607,23,0.96062,23.0,0.96036
873,1,0.43571,1,0.17857,54,19,0.96284,19,0.96284,22,0.96062,23.0,0.96036
874,1,0.43571,1,0.30714,54,18,0.9607,18,0.9607,22,0.96062,23.0,0.96036
875,1,0.43571,1,0.43571,54,14,0.95808,16,0.95808,22,0.96062,23.0,0.96036
876,1,0.43571,1,0.56429,54,14,0.96165,16,0.96165,11,0.96062,23.0,0.96036
877,1,0.43571,1,0.69286,54,3,0.9607,3,0.9607,4,0.9607,23.0,0.96036
878,1,0.43571,1,0.82143,54,13,0.96071,17,0.96071,17,0.96062,23.0,0.96036
879,1,0.43571,1,0.95,54,18,0.9607,18,0.9607,26,0.96062,23.0,0.96036
880,1,0.43571,2,0.05,54,13,0.95774,15,0.95774,23,0.96062,23.0,0.96036
881,1,0.43571,2,0.17857,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
882,1,0.43571,2,0.30714,54,13,0.95774,15,0.95774,19,0.96062,23.0,0.96036
883,1,0.43571,2,0.43571,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
884,1,0.43571,2,0.56429,54,14,0.95808,16,0.95808,16,0.96062,23.0,0.96036
885,1,0.43571,2,0.69286,54,1,0.95774,1,0.95774,4,0.96071,23.0,0.96036
886,1,0.43571,2,0.82143,54,13,0.96071,17,0.96071,16,0.96062,23.0,0.96036
887,1,0.43571,2,0.95,54,12,0.96071,16,0.95774,26,0.96062,23.0,0.96036
888,1,0.43571,3,0.05,54,24,0.9607,29,0.9607,22,0.96062,23.0,0.96036
889,1,0.43571,3,0.17857,54,18,0.96284,18,0.96284,17,0.96062,23.0,0.96036
890,1,0.43571,3,0.30714,54,14,0.95808,15,0.95808,17,0.96062,23.0,0.96036
891,1,0.43571,3,0.43571,54,12,0.95808,14,0.95808,17,0.96062,23.0,0.96036
892,1,0.43571,3,0.56429,54,14,0.95808,15,0.95808,11,0.96062,23.0,0.96036
893,1,0.43571,3,0.69286,54,1,0.95808,1,0.95808,4,0.96071,23.0,0.96036
894,1,0.43571,3,0.82143,54,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
895,1,0.43571,3,0.95,54,13,0.96071,17,0.96071,22,0.96062,23.0,0.96036
896,1,0.56429,0,0.05,54,25,0.9607,29,0.9607,21,0.96062,23.0,0.96036
897,1,0.56429,0,0.17857,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
898,1,0.56429,0,0.30714,54,14,0.95808,16,0.95808,20,0.96062,23.0,0.96036
899,1,0.56429,0,0.43571,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
900,1,0.56429,0,0.56429,54,14,0.96359,16,0.96359,14,0.96062,23.0,0.96036
901,1,0.56429,0,0.69286,54,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
902,1,0.56429,0,0.82143,54,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
903,1,0.56429,0,0.95,54,25,0.9607,30,0.9607,24,0.96062,23.0,0.96036
904,1,0.56429,1,0.05,54,18,0.9607,18,0.9607,23,0.96062,23.0,0.96036
905,1,0.56429,1,0.17857,54,19,0.96284,19,0.96284,22,0.96062,23.0,0.96036
906,1,0.56429,1,0.30714,54,18,0.9607,18,0.9607,22,0.96062,23.0,0.96036
907,1,0.56429,1,0.43571,54,14,0.95808,16,0.95808,22,0.96062,23.0,0.96036
908,1,0.56429,1,0.56429,54,14,0.96165,16,0.96165,11,0.96062,23.0,0.96036
909,1,0.56429,1,0.69286,54,3,0.9607,3,0.9607,4,0.9607,23.0,0.96036
910,1,0.56429,1,0.82143,54,13,0.96071,17,0.96071,17,0.96062,23.0,0.96036
911,1,0.56429,1,0.95,54,18,0.9607,18,0.9607,26,0.96062,23.0,0.96036
912,1,0.56429,2,0.05,54,13,0.95774,15,0.95774,23,0.96062,23.0,0.96036
913,1,0.56429,2,0.17857,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
914,1,0.56429,2,0.30714,54,13,0.95774,15,0.95774,19,0.96062,23.0,0.96036
915,1,0.56429,2,0.43571,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
916,1,0.56429,2,0.56429,54,14,0.95808,16,0.95808,16,0.96062,23.0,0.96036
917,1,0.56429,2,0.69286,54,1,0.95774,1,0.95774,4,0.96071,23.0,0.96036
918,1,0.56429,2,0.82143,54,13,0.96071,17,0.96071,16,0.96062,23.0,0.96036
919,1,0.56429,2,0.95,54,12,0.96071,16,0.95774,26,0.96062,23.0,0.96036
920,1,0.56429,3,0.05,54,24,0.9607,29,0.9607,22,0.96062,23.0,0.96036
921,1,0.56429,3,0.17857,54,18,0.96284,18,0.96284,17,0.96062,23.0,0.96036
922,1,0.56429,3,0.30714,54,14,0.95808,15,0.95808,17,0.96062,23.0,0.96036
923,1,0.56429,3,0.43571,54,12,0.95808,14,0.95808,17,0.96062,23.0,0.96036
924,1,0.56429,3,0.56429,54,14,0.95808,15,0.95808,11,0.96062,23.0,0.96036
925,1,0.56429,3,0.69286,54,1,0.95808,1,0.95808,4,0.96071,23.0,0.96036
926,1,0.56429,3,0.82143,54,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
927,1,0.56429,3,0.95,54,13,0.96071,17,0.96071,22,0.96062,23.0,0.96036
928,1,0.69286,0,0.05,54,25,0.9607,29,0.9607,21,0.96062,23.0,0.96036
929,1,0.69286,0,0.17857,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
930,1,0.69286,0,0.30714,54,14,0.95808,16,0.95808,20,0.96062,23.0,0.96036
931,1,0.69286,0,0.43571,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
932,1,0.69286,0,0.56429,54,14,0.96359,16,0.96359,14,0.96062,23.0,0.96036
933,1,0.69286,0,0.69286,54,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
934,1,0.69286,0,0.82143,54,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
935,1,0.69286,0,0.95,54,25,0.9607,30,0.9607,24,0.96062,23.0,0.96036
936,1,0.69286,1,0.05,54,18,0.9607,18,0.9607,23,0.96062,23.0,0.96036
937,1,0.69286,1,0.17857,54,19,0.96284,19,0.96284,22,0.96062,23.0,0.96036
938,1,0.69286,1,0.30714,54,18,0.9607,18,0.9607,22,0.96062,23.0,0.96036
939,1,0.69286,1,0.43571,54,14,0.95808,16,0.95808,22,0.96062,23.0,0.96036
940,1,0.69286,1,0.56429,54,14,0.96165,16,0.96165,11,0.96062,23.0,0.96036
941,1,0.69286,1,0.69286,54,3,0.9607,3,0.9607,4,0.9607,23.0,0.96036
942,1,0.69286,1,0.82143,54,13,0.96071,17,0.96071,17,0.96062,23.0,0.96036
943,1,0.69286,1,0.95,54,18,0.9607,18,0.9607,26,0.96062,23.0,0.96036
944,1,0.69286,2,0.05,54,13,0.95774,15,0.95774,23,0.96062,23.0,0.96036
945,1,0.69286,2,0.17857,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
946,1,0.69286,2,0.30714,54,13,0.95774,15,0.95774,19,0.96062,23.0,0.96036
947,1,0.69286,2,0.43571,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
948,1,0.69286,2,0.56429,54,14,0.95808,16,0.95808,16,0.96062,23.0,0.96036
949,1,0.69286,2,0.69286,54,1,0.95774,1,0.95774,4,0.96071,23.0,0.96036
950,1,0.69286,2,0.82143,54,13,0.96071,17,0.96071,16,0.96062,23.0,0.96036
951,1,0.69286,2,0.95,54,12,0.96071,16,0.95774,26,0.96062,23.0,0.96036
952,1,0.69286,3,0.05,54,24,0.9607,29,0.9607,22,0.96062,23.0,0.96036
953,1,0.69286,3,0.17857,54,18,0.96284,18,0.96284,17,0.96062,23.0,0.96036
954,1,0.69286,3,0.30714,54,14,0.95808,15,0.95808,17,0.96062,23.0,0.96036
955,1,0.69286,3,0.43571,54,12,0.95808,14,0.95808,17,0.96062,23.0,0.96036
956,1,0.69286,3,0.56429,54,14,0.95808,15,0.95808,11,0.96062,23.0,0.96036
957,1,0.69286,3,0.69286,54,1,0.95808,1,0.95808,4,0.96071,23.0,0.96036
958,1,0.69286,3,0.82143,54,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
959,1,0.69286,3,0.95,54,13,0.96071,17,0.96071,22,0.96062,23.0,0.96036
960,1,0.82143,0,0.05,54,25,0.9607,29,0.9607,21,0.96062,23.0,0.96036
961,1,0.82143,0,0.17857,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
962,1,0.82143,0,0.30714,54,14,0.95808,16,0.95808,20,0.96062,23.0,0.96036
963,1,0.82143,0,0.43571,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
964,1,0.82143,0,0.56429,54,14,0.96359,16,0.96359,14,0.96062,23.0,0.96036
965,1,0.82143,0,0.69286,54,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
966,1,0.82143,0,0.82143,54,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
967,1,0.82143,0,0.95,54,25,0.9607,30,0.9607,24,0.96062,23.0,0.96036
968,1,0.82143,1,0.05,54,18,0.9607,18,0.9607,23,0.96062,23.0,0.96036
969,1,0.82143,1,0.17857,54,19,0.96284,19,0.96284,22,0.96062,23.0,0.96036
970,1,0.82143,1,0.30714,54,18,0.9607,18,0.9607,22,0.96062,23.0,0.96036
971,1,0.82143,1,0.43571,54,14,0.95808,16,0.95808,22,0.96062,23.0,0.96036
972,1,0.82143,1,0.56429,54,14,0.96165,16,0.96165,11,0.96062,23.0,0.96036
973,1,0.82143,1,0.69286,54,3,0.9607,3,0.9607,4,0.9607,23.0,0.96036
974,1,0.82143,1,0.82143,54,13,0.96071,17,0.96071,17,0.96062,23.0,0.96036
975,1,0.82143,1,0.95,54,18,0.9607,18,0.9607,26,0.96062,23.0,0.96036
976,1,0.82143,2,0.05,54,13,0.95774,15,0.95774,23,0.96062,23.0,0.96036
977,1,0.82143,2,0.17857,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
978,1,0.82143,2,0.30714,54,13,0.95774,15,0.95774,19,0.96062,23.0,0.96036
979,1,0.82143,2,0.43571,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
980,1,0.82143,2,0.56429,54,14,0.95808,16,0.95808,16,0.96062,23.0,0.96036
981,1,0.82143,2,0.69286,54,1,0.95774,1,0.95774,4,0.96071,23.0,0.96036
982,1,0.82143,2,0.82143,54,13,0.96071,17,0.96071,16,0.96062,23.0,0.96036
983,1,0.82143,2,0.95,54,12,0.96071,16,0.95774,26,0.96062,23.0,0.96036
984,1,0.82143,3,0.05,54,24,0.9607,29,0.9607,22,0.96062,23.0,0.96036
985,1,0.82143,3,0.17857,54,18,0.96284,18,0.96284,17,0.96062,23.0,0.96036
986,1,0.82143,3,0.30714,54,14,0.95808,15,0.95808,17,0.96062,23.0,0.96036
987,1,0.82143,3,0.43571,54,12,0.95808,14,0.95808,17,0.96062,23.0,0.96036
988,1,0.82143,3,0.56429,54,14,0.95808,15,0.95808,11,0.96062,23.0,0.96036
989,1,0.82143,3,0.69286,54,1,0.95808,1,0.95808,4,0.96071,23.0,0.96036
990,1,0.82143,3,0.82143,54,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
991,1,0.82143,3,0.95,54,13,0.96071,17,0.96071,22,0.96062,23.0,0.96036
992,1,0.95,0,0.05,54,25,0.9607,29,0.9607,21,0.96062,23.0,0.96036
993,1,0.95,0,0.17857,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
994,1,0.95,0,0.30714,54,14,0.95808,16,0.95808,20,0.96062,23.0,0.96036
995,1,0.95,0,0.43571,54,17,0.96062,17,0.96062,20,0.96062,23.0,0.96036
996,1,0.95,0,0.56429,54,14,0.96359,16,0.96359,14,0.96062,23.0,0.96036
997,1,0.95,0,0.69286,54,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
998,1,0.95,0,0.82143,54,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
999,1,0.95,0,0.95,54,25,0.9607,30,0.9607,24,0.96062,23.0,0.96036
1000,1,0.95,1,0.05,54,18,0.9607,18,0.9607,23,0.96062,23.0,0.96036
1001,1,0.95,1,0.17857,54,19,0.96284,19,0.96284,22,0.96062,23.0,0.96036
1002,1,0.95,1,0.30714,54,18,0.9607,18,0.9607,22,0.96062,23.0,0.96036
1003,1,0.95,1,0.43571,54,14,0.95808,16,0.95808,22,0.96062,23.0,0.96036
1004,1,0.95,1,0.56429,54,14,0.96165,16,0.96165,11,0.96062,23.0,0.96036
1005,1,0.95,1,0.69286,54,3,0.9607,3,0.9607,4,0.9607,23.0,0.96036
1006,1,0.95,1,0.82143,54,13,0.96071,17,0.96071,17,0.96062,23.0,0.96036
1007,1,0.95,1,0.95,54,18,0.9607,18,0.9607,26,0.96062,23.0,0.96036
1008,1,0.95,2,0.05,54,13,0.95774,15,0.95774,23,0.96062,23.0,0.96036
1009,1,0.95,2,0.17857,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
1010,1,0.95,2,0.30714,54,13,0.95774,15,0.95774,19,0.96062,23.0,0.96036
1011,1,0.95,2,0.43571,54,14,0.95774,15,0.95774,19,0.96062,23.0,0.96036
1012,1,0.95,2,0.56429,54,14,0.95808,16,0.95808,16,0.96062,23.0,0.96036
1013,1,0.95,2,0.69286,54,1,0.95774,1,0.95774,4,0.96071,23.0,0.96036
1014,1,0.95,2,0.82143,54,13,0.96071,17,0.96071,16,0.96062,23.0,0.96036
1015,1,0.95,2,0.95,54,12,0.96071,16,0.95774,26,0.96062,23.0,0.96036
1016,1,0.95,3,0.05,54,24,0.9607,29,0.9607,22,0.96062,23.0,0.96036
1017,1,0.95,3,0.17857,54,18,0.96284,18,0.96284,17,0.96062,23.0,0.96036
1018,1,0.95,3,0.30714,54,14,0.95808,15,0.95808,17,0.96062,23.0,0.96036
1019,1,0.95,3,0.43571,54,12,0.95808,14,0.95808,17,0.96062,23.0,0.96036
1020,1,0.95,3,0.56429,54,14,0.95808,15,0.95808,11,0.96062,23.0,0.96036
1021,1,0.95,3,0.69286,54,1,0.95808,1,0.95808,4,0.96071,23.0,0.96036
1022,1,0.95,3,0.82143,54,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
1023,1,0.95,3,0.95,54,13,0.96071,17,0.96071,22,0.96062,23.0,0.96036
1024,0,0.05,0,0.05,65,12,0.96071,28,0.96071,15,0.96062,23.0,0.96036
1025,0,0.05,0,0.17857,65,23,0.96071,29,0.96071,15,0.96062,23.0,0.96036
1026,0,0.05,0,0.30714,65,12,0.96071,29,0.96071,15,0.96062,23.0,0.96036
1027,0,0.05,0,0.43571,65,23,0.96071,29,0.96071,17,0.96062,23.0,0.96036
1028,0,0.05,0,0.56429,65,13,0.96359,15,0.96359,12,0.96062,23.0,0.96036
1029,0,0.05,0,0.69286,65,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
1030,0,0.05,0,0.82143,65,11,0.96062,14,0.96062,10,0.96062,23.0,0.96036
1031,0,0.05,0,0.95,65,11,0.96071,16,0.96071,14,0.96062,23.0,0.96036
1032,0,0.05,1,0.05,65,23,0.96071,29,0.96071,16,0.96062,23.0,0.96036
1033,0,0.05,1,0.17857,65,12,0.96071,29,0.96071,16,0.96062,23.0,0.96036
1034,0,0.05,1,0.30714,65,24,0.96071,30,0.96071,16,0.96062,23.0,0.96036
1035,0,0.05,1,0.43571,65,19,0.95959,19,0.95959,19,0.96062,23.0,0.96036
1036,0,0.05,1,0.56429,65,13,0.96165,15,0.96165,16,0.96062,23.0,0.96036
1037,0,0.05,1,0.69286,65,1,0.9607,1,0.9607,3,0.9607,23.0,0.96036
1038,0,0.05,1,0.82143,65,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
1039,0,0.05,1,0.95,65,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
1040,0,0.05,2,0.05,65,12,0.96071,28,0.96071,16,0.96062,23.0,0.96036
1041,0,0.05,2,0.17857,65,24,0.96071,30,0.96071,16,0.96062,23.0,0.96036
1042,0,0.05,2,0.30714,65,12,0.96071,29,0.96071,16,0.96062,23.0,0.96036
1043,0,0.05,2,0.43571,65,24,0.96071,30,0.96071,18,0.96062,23.0,0.96036
1044,0,0.05,2,0.56429,65,13,0.96402,15,0.96402,13,0.96062,23.0,0.96036
1045,0,0.05,2,0.69286,65,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
1046,0,0.05,2,0.82143,65,12,0.96071,15,0.96071,11,0.96062,23.0,0.96036
1047,0,0.05,2,0.95,65,11,0.96071,15,0.96071,15,0.96062,23.0,0.96036
1048,0,0.05,3,0.05,65,23,0.96071,28,0.96071,15,0.96062,23.0,0.96036
1049,0,0.05,3,0.17857,65,11,0.96071,26,0.96071,16,0.96062,23.0,0.96036
1050,0,0.05,3,0.30714,65,24,0.96071,28,0.96071,16,0.96062,23.0,0.96036
1051,0,0.05,3,0.43571,65,11,0.96071,27,0.96071,17,0.96062,23.0,0.96036
1052,0,0.05,3,0.56429,65,13,0.96359,15,0.96359,10,0.96062,23.0,0.96036
1053,0,0.05,3,0.69286,65,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
1054,0,0.05,3,0.82143,65,10,0.96071,14,0.96071,7,0.96062,23.0,0.96036
1055,0,0.05,3,0.95,65,12,0.96071,15,0.96071,12,0.96062,23.0,0.96036
1056,0,0.17857,0,0.05,65,12,0.96071,28,0.96071,20,0.96062,23.0,0.96036
1057,0,0.17857,0,0.17857,65,23,0.96071,29,0.96071,20,0.96062,23.0,0.96036
1058,0,0.17857,0,0.30714,65,12,0.96071,30,0.96071,20,0.96062,23.0,0.96036
1059,0,0.17857,0,0.43571,65,23,0.96071,29,0.96071,16,0.96062,23.0,0.96036
1060,0,0.17857,0,0.56429,65,14,0.96359,16,0.96359,19,0.96062,23.0,0.96036
1061,0,0.17857,0,0.69286,65,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
1062,0,0.17857,0,0.82143,65,11,0.96062,14,0.96062,10,0.96062,23.0,0.96036
1063,0,0.17857,0,0.95,65,11,0.96071,16,0.96071,14,0.96062,23.0,0.96036
1064,0,0.17857,1,0.05,65,24,0.96071,30,0.96071,21,0.96062,23.0,0.96036
1065,0,0.17857,1,0.17857,65,12,0.96071,29,0.96071,21,0.96062,23.0,0.96036
1066,0,0.17857,1,0.30714,65,24,0.96071,30,0.96071,21,0.96062,23.0,0.96036
1067,0,0.17857,1,0.43571,65,19,0.95959,19,0.95959,17,0.96062,23.0,0.96036
1068,0,0.17857,1,0.56429,65,13,0.96165,14,0.96165,17,0.96062,23.0,0.96036
1069,0,0.17857,1,0.69286,65,1,0.9607,1,0.9607,4,0.96165,23.0,0.96036
1070,0,0.17857,1,0.82143,65,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
1071,0,0.17857,1,0.95,65,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
1072,0,0.17857,2,0.05,65,12,0.96071,28,0.96071,21,0.96062,23.0,0.96036
1073,0,0.17857,2,0.17857,65,25,0.96071,31,0.96071,21,0.96062,23.0,0.96036
1074,0,0.17857,2,0.30714,65,12,0.96071,30,0.96071,21,0.96062,23.0,0.96036
1075,0,0.17857,2,0.43571,65,25,0.96071,31,0.96071,18,0.96062,23.0,0.96036
1076,0,0.17857,2,0.56429,65,13,0.96402,15,0.96402,17,0.96062,23.0,0.96036
1077,0,0.17857,2,0.69286,65,1,0.96071,1,0.96071,4,0.96303,23.0,0.96036
1078,0,0.17857,2,0.82143,65,12,0.96071,15,0.96071,11,0.96062,23.0,0.96036
1079,0,0.17857,2,0.95,65,11,0.96071,15,0.96071,15,0.96062,23.0,0.96036
1080,0,0.17857,3,0.05,65,24,0.96071,28,0.96071,19,0.96062,23.0,0.96036
1081,0,0.17857,3,0.17857,65,11,0.96071,26,0.96071,21,0.96062,23.0,0.96036
1082,0,0.17857,3,0.30714,65,25,0.96071,29,0.96071,21,0.96062,23.0,0.96036
1083,0,0.17857,3,0.43571,65,23,0.96071,27,0.96071,17,0.96062,23.0,0.96036
1084,0,0.17857,3,0.56429,65,13,0.96359,15,0.96359,16,0.96062,23.0,0.96036
1085,0,0.17857,3,0.69286,65,1,0.96071,1,0.96071,4,0.96284,23.0,0.96036
1086,0,0.17857,3,0.82143,65,10,0.96071,14,0.96071,7,0.96062,23.0,0.96036
1087,0,0.17857,3,0.95,65,12,0.96071,15,0.96071,12,0.96062,23.0,0.96036
1088,0,0.30714,0,0.05,65,12,0.96071,29,0.96071,20,0.96062,23.0,0.96036
1089,0,0.30714,0,0.17857,65,23,0.96071,29,0.96071,20,0.96062,23.0,0.96036
1090,0,0.30714,0,0.30714,65,12,0.96071,30,0.96071,20,0.96062,23.0,0.96036
1091,0,0.30714,0,0.43571,65,23,0.96071,29,0.96071,16,0.96062,23.0,0.96036
1092,0,0.30714,0,0.56429,65,14,0.96359,16,0.96359,19,0.96062,23.0,0.96036
1093,0,0.30714,0,0.69286,65,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
1094,0,0.30714,0,0.82143,65,11,0.96062,14,0.96062,10,0.96062,23.0,0.96036
1095,0,0.30714,0,0.95,65,11,0.96071,16,0.96071,14,0.96062,23.0,0.96036
1096,0,0.30714,1,0.05,65,23,0.96071,29,0.96071,21,0.96062,23.0,0.96036
1097,0,0.30714,1,0.17857,65,12,0.96071,30,0.96071,21,0.96062,23.0,0.96036
1098,0,0.30714,1,0.30714,65,24,0.96071,30,0.96071,21,0.96062,23.0,0.96036
1099,0,0.30714,1,0.43571,65,19,0.95959,19,0.95959,17,0.96062,23.0,0.96036
1100,0,0.30714,1,0.56429,65,13,0.96165,15,0.96165,16,0.96062,23.0,0.96036
1101,0,0.30714,1,0.69286,65,1,0.9607,1,0.9607,3,0.9607,23.0,0.96036
1102,0,0.30714,1,0.82143,65,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
1103,0,0.30714,1,0.95,65,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
1104,0,0.30714,2,0.05,65,12,0.96071,29,0.96071,21,0.96062,23.0,0.96036
1105,0,0.30714,2,0.17857,65,24,0.96071,30,0.96071,21,0.96062,23.0,0.96036
1106,0,0.30714,2,0.30714,65,12,0.96071,30,0.96071,21,0.96062,23.0,0.96036
1107,0,0.30714,2,0.43571,65,25,0.96071,31,0.96071,18,0.96062,23.0,0.96036
1108,0,0.30714,2,0.56429,65,12,0.96402,14,0.96402,10,0.96062,23.0,0.96036
1109,0,0.30714,2,0.69286,65,1,0.96071,1,0.96071,4,0.96402,23.0,0.96036
1110,0,0.30714,2,0.82143,65,12,0.96071,15,0.96071,11,0.96062,23.0,0.96036
1111,0,0.30714,2,0.95,65,11,0.96071,15,0.96071,15,0.96062,23.0,0.96036
1112,0,0.30714,3,0.05,65,24,0.96071,29,0.96071,19,0.96062,23.0,0.96036
1113,0,0.30714,3,0.17857,65,11,0.96071,27,0.96071,21,0.96062,23.0,0.96036
1114,0,0.30714,3,0.30714,65,25,0.96071,30,0.96071,21,0.96062,23.0,0.96036
1115,0,0.30714,3,0.43571,65,23,0.96071,28,0.96071,17,0.96062,23.0,0.96036
1116,0,0.30714,3,0.56429,65,13,0.96359,14,0.96359,16,0.96062,23.0,0.96036
1117,0,0.30714,3,0.69286,65,1,0.96071,1,0.96071,4,0.96359,23.0,0.96036
1118,0,0.30714,3,0.82143,65,10,0.96071,14,0.96071,7,0.96062,23.0,0.96036
1119,0,0.30714,3,0.95,65,12,0.96071,15,0.96071,12,0.96062,23.0,0.96036
1120,0,0.43571,0,0.05,65,12,0.96071,29,0.96071,20,0.96062,23.0,0.96036
1121,0,0.43571,0,0.17857,65,23,0.96071,29,0.96071,20,0.96062,23.0,0.96036
1122,0,0.43571,0,0.30714,65,12,0.96071,30,0.96071,20,0.96062,23.0,0.96036
1123,0,0.43571,0,0.43571,65,23,0.96071,29,0.96071,19,0.96062,23.0,0.96036
1124,0,0.43571,0,0.56429,65,13,0.96359,15,0.96359,12,0.96062,23.0,0.96036
1125,0,0.43571,0,0.69286,65,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
1126,0,0.43571,0,0.82143,65,11,0.96062,14,0.96062,10,0.96062,23.0,0.96036
1127,0,0.43571,0,0.95,65,11,0.96071,16,0.96071,14,0.96062,23.0,0.96036
1128,0,0.43571,1,0.05,65,23,0.96071,29,0.96071,21,0.96062,23.0,0.96036
1129,0,0.43571,1,0.17857,65,12,0.96071,30,0.96071,21,0.96062,23.0,0.96036
1130,0,0.43571,1,0.30714,65,24,0.96071,30,0.96071,17,0.96062,23.0,0.96036
1131,0,0.43571,1,0.43571,65,25,0.96071,30,0.96071,20,0.96062,23.0,0.96036
1132,0,0.43571,1,0.56429,65,13,0.96165,15,0.96165,16,0.96062,23.0,0.96036
1133,0,0.43571,1,0.69286,65,1,0.9607,1,0.9607,3,0.9607,23.0,0.96036
1134,0,0.43571,1,0.82143,65,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
1135,0,0.43571,1,0.95,65,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
1136,0,0.43571,2,0.05,65,12,0.96071,29,0.96071,21,0.96062,23.0,0.96036
1137,0,0.43571,2,0.17857,65,24,0.96071,30,0.96071,21,0.96062,23.0,0.96036
1138,0,0.43571,2,0.30714,65,12,0.96071,30,0.96071,21,0.96062,23.0,0.96036
1139,0,0.43571,2,0.43571,65,24,0.96071,30,0.96071,17,0.96062,23.0,0.96036
1140,0,0.43571,2,0.56429,65,14,0.96359,16,0.96359,20,0.96062,23.0,0.96036
1141,0,0.43571,2,0.69286,65,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
1142,0,0.43571,2,0.82143,65,12,0.96071,15,0.96071,11,0.96062,23.0,0.96036
1143,0,0.43571,2,0.95,65,11,0.96071,15,0.96071,15,0.96062,23.0,0.96036
1144,0,0.43571,3,0.05,65,24,0.96071,29,0.96071,19,0.96062,23.0,0.96036
1145,0,0.43571,3,0.17857,65,11,0.96071,27,0.96071,18,0.96062,23.0,0.96036
1146,0,0.43571,3,0.30714,65,24,0.96071,29,0.96071,18,0.96062,23.0,0.96036
1147,0,0.43571,3,0.43571,65,23,0.96071,28,0.96071,16,0.96062,23.0,0.96036
1148,0,0.43571,3,0.56429,65,13,0.96359,15,0.96359,16,0.96062,23.0,0.96036
1149,0,0.43571,3,0.69286,65,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
1150,0,0.43571,3,0.82143,65,10,0.96071,14,0.96071,7,0.96062,23.0,0.96036
1151,0,0.43571,3,0.95,65,12,0.96071,15,0.96071,12,0.96062,23.0,0.96036
1152,0,0.56429,0,0.05,65,12,0.96071,29,0.96071,20,0.96062,23.0,0.96036
1153,0,0.56429,0,0.17857,65,23,0.96071,29,0.96071,20,0.96062,23.0,0.96036
1154,0,0.56429,0,0.30714,65,12,0.96071,30,0.96071,20,0.96062,23.0,0.96036
1155,0,0.56429,0,0.43571,65,22,0.96071,28,0.96071,19,0.96062,23.0,0.96036
1156,0,0.56429,0,0.56429,65,13,0.96359,15,0.96359,12,0.96062,23.0,0.96036
1157,0,0.56429,0,0.69286,65,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
1158,0,0.56429,0,0.82143,65,11,0.96062,14,0.96062,10,0.96062,23.0,0.96036
1159,0,0.56429,0,0.95,65,11,0.96071,16,0.96071,14,0.96062,23.0,0.96036
1160,0,0.56429,1,0.05,65,23,0.96071,29,0.96071,21,0.96062,23.0,0.96036
