,q size,pf,block clean threshold,weighting schema,matching threshold,stop count,av sim,sim q1,sim q2,sim q3,f-score
119,0,0,0.43571,2,0.95,0,0.0,0.0,0.0,0.0,0.0
120,0,0,0.43571,3,0.05,0,1.0,1.0,1.0,1.0,0.04511
121,0,0,0.43571,3,0.17857,0,1.0,1.0,1.0,1.0,0.04511
122,0,0,0.43571,3,0.30714,0,1.0,1.0,1.0,1.0,0.04511
123,0,0,0.43571,3,0.43571,0,1.0,1.0,1.0,1.0,0.0491
124,0,0,0.43571,3,0.56429,0,1.0,1.0,1.0,1.0,0.0491
125,0,0,0.43571,3,0.69286,0,1.0,1.0,1.0,1.0,0.0
126,0,0,0.43571,3,0.82143,0,1.0,1.0,1.0,1.0,0.0
127,0,0,0.43571,3,0.95,0,1.0,1.0,1.0,1.0,0.0
128,0,0,0.56429,0,0.05,0,1.0,1.0,1.0,1.0,0.03385
129,0,0,0.56429,0,0.17857,0,1.0,1.0,1.0,1.0,0.03385
130,0,0,0.56429,0,0.30714,0,1.0,1.0,1.0,1.0,0.03385
131,0,0,0.56429,0,0.43571,0,1.0,1.0,1.0,1.0,0.03438
132,0,0,0.56429,0,0.56429,0,1.0,1.0,1.0,1.0,0.03438
133,0,0,0.56429,0,0.69286,0,1.0,1.0,1.0,1.0,0.0
134,0,0,0.56429,0,0.82143,0,1.0,1.0,1.0,1.0,0.0
135,0,0,0.56429,0,0.95,0,1.0,1.0,1.0,1.0,0.0
136,0,0,0.56429,1,0.05,0,1.0,1.0,1.0,1.0,0.04511
137,0,0,0.56429,1,0.17857,0,1.0,1.0,1.0,1.0,0.04511
138,0,0,0.56429,1,0.30714,0,1.0,1.0,1.0,1.0,0.04511
139,0,0,0.56429,1,0.43571,0,1.0,1.0,1.0,1.0,0.0491
140,0,0,0.56429,1,0.56429,0,1.0,1.0,1.0,1.0,0.0491
141,0,0,0.56429,1,0.69286,0,1.0,1.0,1.0,1.0,0.0
