,init pf,init block clean threshold,init weighting schema,init matching threshold,search space size,param iterations,param f-score,proj iterations,proj f-score,profile iterations,profile f-score,grid search iterations,grid search f-score
885,1,0.05,0,0.5,96,10,0.95613,10,0.95613,5,0.96247,7.5,0.96247
886,1,0.05,0,0.95,96,3,0.96247,9,0.96247,6,0.96247,7.5,0.96247
887,1,0.05,1,0.05,96,9,0.96303,9,0.96303,4,0.96247,7.5,0.96247
888,1,0.05,1,0.5,96,3,0.96303,8,0.96303,6,0.96247,7.5,0.96247
889,1,0.05,1,0.95,96,9,0.96303,9,0.96303,7,0.96247,7.5,0.96247
890,1,0.05,2,0.05,96,2,0.95572,7,0.95572,4,0.96247,7.5,0.96247
891,1,0.05,2,0.5,96,8,0.95572,7,0.95572,4,0.96247,7.5,0.96247
892,1,0.05,2,0.95,96,2,0.95572,8,0.95572,7,0.96247,7.5,0.96247
893,1,0.05,3,0.05,96,9,0.96247,9,0.96247,3,0.96247,7.5,0.96247
894,1,0.05,3,0.5,96,2,0.95604,6,0.95604,3,0.96247,7.5,0.96247
895,1,0.05,3,0.95,96,6,0.96385,9,0.96385,5,0.96247,7.5,0.96247
896,1,0.5,0,0.05,96,3,0.96247,9,0.96247,4,0.96247,7.5,0.96247
897,1,0.5,0,0.5,96,10,0.95613,10,0.95613,5,0.96247,7.5,0.96247
898,1,0.5,0,0.95,96,3,0.96247,9,0.96247,6,0.96247,7.5,0.96247
899,1,0.5,1,0.05,96,9,0.96303,9,0.96303,4,0.96247,7.5,0.96247
900,1,0.5,1,0.5,96,3,0.96303,8,0.96303,6,0.96247,7.5,0.96247
901,1,0.5,1,0.95,96,9,0.96303,9,0.96303,7,0.96247,7.5,0.96247
902,1,0.5,2,0.05,96,2,0.95572,7,0.95572,4,0.96247,7.5,0.96247
903,1,0.5,2,0.5,96,8,0.95572,7,0.95572,4,0.96247,7.5,0.96247
904,1,0.5,2,0.95,96,2,0.95572,8,0.95572,7,0.96247,7.5,0.96247
905,1,0.5,3,0.05,96,9,0.96247,9,0.96247,3,0.96247,7.5,0.96247
906,1,0.5,3,0.5,96,2,0.95604,6,0.95604,3,0.96247,7.5,0.96247
907,1,0.5,3,0.95,96,6,0.96385,9,0.96385,5,0.96247,7.5,0.96247
908,1,0.95,0,0.05,96,3,0.96247,9,0.96247,4,0.96247,7.5,0.96247
909,1,0.95,0,0.5,96,10,0.95613,10,0.95613,5,0.96247,7.5,0.96247
910,1,0.95,0,0.95,96,3,0.96247,9,0.96247,6,0.96247,7.5,0.96247
911,1,0.95,1,0.05,96,9,0.96303,9,0.96303,4,0.96247,7.5,0.96247
912,1,0.95,1,0.5,96,3,0.96303,8,0.96303,6,0.96247,7.5,0.96247
913,1,0.95,1,0.95,96,9,0.96303,9,0.96303,7,0.96247,7.5,0.96247
914,1,0.95,2,0.05,96,2,0.95572,7,0.95572,4,0.96247,7.5,0.96247
915,1,0.95,2,0.5,96,8,0.95572,7,0.95572,4,0.96247,7.5,0.96247
916,1,0.95,2,0.95,96,2,0.95572,8,0.95572,7,0.96247,7.5,0.96247
917,1,0.95,3,0.05,96,9,0.96247,9,0.96247,3,0.96247,7.5,0.96247
918,1,0.95,3,0.5,96,2,0.95604,6,0.95604,3,0.96247,7.5,0.96247
919,1,0.95,3,0.95,96,6,0.96385,9,0.96385,5,0.96247,7.5,0.96247
920,0,0.05,0,0.05,48,2,0.96247,11,0.96385,3,0.96247,8.0,0.96247
921,0,0.05,0,0.95,48,4,0.96247,4,0.96247,5,0.96247,8.0,0.96247
922,0,0.05,1,0.05,48,2,0.96303,11,0.96303,4,0.96247,8.0,0.96247
923,0,0.05,1,0.95,48,5,0.96385,6,0.96247,6,0.96247,8.0,0.96247
924,0,0.05,2,0.05,48,2,0.96385,11,0.96385,4,0.96247,8.0,0.96247
925,0,0.05,2,0.95,48,5,0.96385,5,0.96385,6,0.96247,8.0,0.96247
926,0,0.05,3,0.05,48,2,0.96385,10,0.96385,3,0.96247,8.0,0.96247
927,0,0.05,3,0.95,48,4,0.96385,5,0.96385,4,0.96247,8.0,0.96247
928,0,0.95,0,0.05,48,3,0.96247,12,0.96385,3,0.96247,8.0,0.96247
929,0,0.95,0,0.95,48,5,0.96385,4,0.96247,5,0.96247,8.0,0.96247
930,0,0.95,1,0.05,48,4,0.96303,11,0.96303,3,0.96247,8.0,0.96247
931,0,0.95,1,0.95,48,5,0.96385,6,0.96247,6,0.96247,8.0,0.96247
932,0,0.95,2,0.05,48,4,0.96385,11,0.96385,3,0.96247,8.0,0.96247
933,0,0.95,2,0.95,48,5,0.96385,5,0.96385,6,0.96247,8.0,0.96247
934,0,0.95,3,0.05,48,4,0.96385,10,0.96385,3,0.96247,8.0,0.96247
935,0,0.95,3,0.95,48,4,0.96385,5,0.96385,4,0.96247,8.0,0.96247
936,1,0.05,0,0.05,48,3,0.96247,7,0.96247,4,0.96247,8.0,0.96247
937,1,0.05,0,0.95,48,6,0.96247,6,0.96247,6,0.96247,8.0,0.96247
938,1,0.05,1,0.05,48,3,0.96303,7,0.96303,4,0.96247,8.0,0.96247
939,1,0.05,1,0.95,48,7,0.96303,7,0.96303,7,0.96247,8.0,0.96247
940,1,0.05,2,0.05,48,2,0.95572,5,0.95572,4,0.96247,8.0,0.96247
941,1,0.05,2,0.95,48,6,0.95572,6,0.95572,7,0.96247,8.0,0.96247
942,1,0.05,3,0.05,48,2,0.95604,4,0.95604,3,0.96247,8.0,0.96247
943,1,0.05,3,0.95,48,5,0.96385,7,0.96385,5,0.96247,8.0,0.96247
944,1,0.95,0,0.05,48,3,0.96247,7,0.96247,4,0.96247,8.0,0.96247
945,1,0.95,0,0.95,48,6,0.96247,6,0.96247,6,0.96247,8.0,0.96247
946,1,0.95,1,0.05,48,3,0.96303,7,0.96303,4,0.96247,8.0,0.96247
947,1,0.95,1,0.95,48,7,0.96303,7,0.96303,7,0.96247,8.0,0.96247
948,1,0.95,2,0.05,48,2,0.95572,5,0.95572,4,0.96247,8.0,0.96247
949,1,0.95,2,0.95,48,6,0.95572,6,0.95572,7,0.96247,8.0,0.96247
950,1,0.95,3,0.05,48,2,0.95604,4,0.95604,3,0.96247,8.0,0.96247
951,1,0.95,3,0.95,48,5,0.96385,7,0.96385,5,0.96247,8.0,0.96247
