,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,rank iterations,rank f-score,grid search iterations,grid search f-score
2005,1,0.82143,2,0.69286,0.98,9,0.98565,31.5,0.98428
2006,1,0.82143,2,0.82143,0.98,40,0.98409,31.5,0.98428
2007,1,0.82143,2,0.95,0.98,40,0.98409,31.5,0.98428
2008,1,0.82143,3,0.05,0.98,37,0.98409,31.5,0.98428
2009,1,0.82143,3,0.17857,0.98,37,0.98409,31.5,0.98428
2010,1,0.82143,3,0.30714,0.98,38,0.98409,31.5,0.98428
2011,1,0.82143,3,0.43571,0.98,38,0.98409,31.5,0.98428
2012,1,0.82143,3,0.56429,0.98,38,0.98409,31.5,0.98428
2013,1,0.82143,3,0.69286,0.98,8,0.98586,31.5,0.98428
2014,1,0.82143,3,0.82143,0.98,39,0.98409,31.5,0.98428
2015,1,0.82143,3,0.95,0.98,39,0.98409,31.5,0.98428
2016,1,0.95,0,0.05,0.98,38,0.98179,31.5,0.98428
2017,1,0.95,0,0.17857,0.98,38,0.98179,31.5,0.98428
2018,1,0.95,0,0.30714,0.98,39,0.98179,31.5,0.98428
2019,1,0.95,0,0.43571,0.98,39,0.98409,31.5,0.98428
2020,1,0.95,0,0.56429,0.98,39,0.98409,31.5,0.98428
2021,1,0.95,0,0.69286,0.98,9,0.98409,31.5,0.98428
2022,1,0.95,0,0.82143,0.98,40,0.98428,31.5,0.98428
2023,1,0.95,0,0.95,0.98,40,0.98428,31.5,0.98428
2024,1,0.95,1,0.05,0.98,38,0.98409,31.5,0.98428
2025,1,0.95,1,0.17857,0.98,38,0.98409,31.5,0.98428
2026,1,0.95,1,0.30714,0.98,39,0.98409,31.5,0.98428
2027,1,0.95,1,0.43571,0.98,39,0.98409,31.5,0.98428
2028,1,0.95,1,0.56429,0.98,39,0.98179,31.5,0.98428
2029,1,0.95,1,0.69286,0.98,9,0.98599,31.5,0.98428
2030,1,0.95,1,0.82143,0.98,40,0.98409,31.5,0.98428
2031,1,0.95,1,0.95,0.98,40,0.98409,31.5,0.98428
2032,1,0.95,2,0.05,0.98,38,0.98409,31.5,0.98428
2033,1,0.95,2,0.17857,0.98,38,0.98409,31.5,0.98428
2034,1,0.95,2,0.30714,0.98,39,0.98409,31.5,0.98428
2035,1,0.95,2,0.43571,0.98,39,0.98409,31.5,0.98428
2036,1,0.95,2,0.56429,0.98,39,0.98409,31.5,0.98428
2037,1,0.95,2,0.69286,0.98,9,0.98565,31.5,0.98428
2038,1,0.95,2,0.82143,0.98,40,0.98409,31.5,0.98428
2039,1,0.95,2,0.95,0.98,40,0.98409,31.5,0.98428
2040,1,0.95,3,0.05,0.98,37,0.98409,31.5,0.98428
2041,1,0.95,3,0.17857,0.98,37,0.98409,31.5,0.98428
2042,1,0.95,3,0.30714,0.98,38,0.98409,31.5,0.98428
2043,1,0.95,3,0.43571,0.98,38,0.98409,31.5,0.98428
2044,1,0.95,3,0.56429,0.98,38,0.98409,31.5,0.98428
2045,1,0.95,3,0.69286,0.98,8,0.98586,31.5,0.98428
2046,1,0.95,3,0.82143,0.98,39,0.98409,31.5,0.98428
2047,1,0.95,3,0.95,0.98,39,0.98409,31.5,0.98428
2048,0,0.05,0,0.05,0.99,336,0.99307,296.0,0.99307
2049,0,0.05,0,0.17857,0.99,336,0.99307,296.0,0.99307
2050,0,0.05,0,0.30714,0.99,336,0.99307,296.0,0.99307
2051,0,0.05,0,0.43571,0.99,336,0.99307,296.0,0.99307
2052,0,0.05,0,0.56429,0.99,336,0.99307,296.0,0.99307
2053,0,0.05,0,0.69286,0.99,337,0.99307,296.0,0.99307
2054,0,0.05,0,0.82143,0.99,337,0.99307,296.0,0.99307
2055,0,0.05,0,0.95,0.99,336,0.99307,296.0,0.99307
2056,0,0.05,1,0.05,0.99,102,0.99307,296.0,0.99307
2057,0,0.05,1,0.17857,0.99,102,0.99307,296.0,0.99307
2058,0,0.05,1,0.30714,0.99,102,0.99307,296.0,0.99307
2059,0,0.05,1,0.43571,0.99,102,0.99307,296.0,0.99307
2060,0,0.05,1,0.56429,0.99,102,0.99307,296.0,0.99307
2061,0,0.05,1,0.69286,0.99,1,0.99307,296.0,0.99307
2062,0,0.05,1,0.82143,0.99,103,0.99307,296.0,0.99307
2063,0,0.05,1,0.95,0.99,103,0.99307,296.0,0.99307
2064,0,0.05,2,0.05,0.99,337,0.99307,296.0,0.99307
2065,0,0.05,2,0.17857,0.99,337,0.99307,296.0,0.99307
2066,0,0.05,2,0.30714,0.99,337,0.99307,296.0,0.99307
2067,0,0.05,2,0.43571,0.99,337,0.99307,296.0,0.99307
2068,0,0.05,2,0.56429,0.99,337,0.99307,296.0,0.99307
2069,0,0.05,2,0.69286,0.99,337,0.99307,296.0,0.99307
2070,0,0.05,2,0.82143,0.99,337,0.99307,296.0,0.99307
2071,0,0.05,2,0.95,0.99,337,0.99307,296.0,0.99307
2072,0,0.05,3,0.05,0.99,337,0.99307,296.0,0.99307
2073,0,0.05,3,0.17857,0.99,337,0.99307,296.0,0.99307
2074,0,0.05,3,0.30714,0.99,337,0.99307,296.0,0.99307
2075,0,0.05,3,0.43571,0.99,337,0.99307,296.0,0.99307
2076,0,0.05,3,0.56429,0.99,337,0.99307,296.0,0.99307
2077,0,0.05,3,0.69286,0.99,337,0.99307,296.0,0.99307
2078,0,0.05,3,0.82143,0.99,337,0.99307,296.0,0.99307
2079,0,0.05,3,0.95,0.99,337,0.99307,296.0,0.99307
2080,0,0.17857,0,0.05,0.99,336,0.99307,296.0,0.99307
2081,0,0.17857,0,0.17857,0.99,39,0.99307,296.0,0.99307
2082,0,0.17857,0,0.30714,0.99,40,0.99307,296.0,0.99307
2083,0,0.17857,0,0.43571,0.99,336,0.99307,296.0,0.99307
2084,0,0.17857,0,0.56429,0.99,336,0.99307,296.0,0.99307
2085,0,0.17857,0,0.69286,0.99,336,0.99307,296.0,0.99307
2086,0,0.17857,0,0.82143,0.99,336,0.99307,296.0,0.99307
2087,0,0.17857,0,0.95,0.99,336,0.99307,296.0,0.99307
2088,0,0.17857,1,0.05,0.99,102,0.99307,296.0,0.99307
2089,0,0.17857,1,0.17857,0.99,102,0.99307,296.0,0.99307
2090,0,0.17857,1,0.30714,0.99,102,0.99307,296.0,0.99307
2091,0,0.17857,1,0.43571,0.99,102,0.99307,296.0,0.99307
2092,0,0.17857,1,0.56429,0.99,40,0.99307,296.0,0.99307
2093,0,0.17857,1,0.69286,0.99,13,0.99307,296.0,0.99307
2094,0,0.17857,1,0.82143,0.99,103,0.99307,296.0,0.99307
2095,0,0.17857,1,0.95,0.99,103,0.99307,296.0,0.99307
2096,0,0.17857,2,0.05,0.99,337,0.99307,296.0,0.99307
2097,0,0.17857,2,0.17857,0.99,337,0.99307,296.0,0.99307
2098,0,0.17857,2,0.30714,0.99,337,0.99307,296.0,0.99307
2099,0,0.17857,2,0.43571,0.99,337,0.99307,296.0,0.99307
2100,0,0.17857,2,0.56429,0.99,337,0.99307,296.0,0.99307
2101,0,0.17857,2,0.69286,0.99,337,0.99307,296.0,0.99307
2102,0,0.17857,2,0.82143,0.99,337,0.99307,296.0,0.99307
2103,0,0.17857,2,0.95,0.99,337,0.99307,296.0,0.99307
2104,0,0.17857,3,0.05,0.99,337,0.99307,296.0,0.99307
2105,0,0.17857,3,0.17857,0.99,337,0.99307,296.0,0.99307
2106,0,0.17857,3,0.30714,0.99,337,0.99307,296.0,0.99307
2107,0,0.17857,3,0.43571,0.99,337,0.99307,296.0,0.99307
2108,0,0.17857,3,0.56429,0.99,337,0.99307,296.0,0.99307
2109,0,0.17857,3,0.69286,0.99,337,0.99307,296.0,0.99307
2110,0,0.17857,3,0.82143,0.99,337,0.99307,296.0,0.99307
2111,0,0.17857,3,0.95,0.99,337,0.99307,296.0,0.99307
2112,0,0.30714,0,0.05,0.99,336,0.99307,296.0,0.99307
2113,0,0.30714,0,0.17857,0.99,39,0.99307,296.0,0.99307
2114,0,0.30714,0,0.30714,0.99,40,0.99307,296.0,0.99307
2115,0,0.30714,0,0.43571,0.99,336,0.99307,296.0,0.99307
2116,0,0.30714,0,0.56429,0.99,336,0.99307,296.0,0.99307
