,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,rank iterations,rank f-score,grid search iterations,grid search f-score
293,1,0.17857,0,0.69286,0.8,1,0.96518,2.0,0.95538
294,1,0.17857,0,0.82143,0.8,1,0.94568,2.0,0.95538
295,1,0.17857,0,0.95,0.8,5,0.80271,2.0,0.95538
296,1,0.17857,1,0.05,0.8,5,0.88954,2.0,0.95538
297,1,0.17857,1,0.17857,0.8,4,0.85255,2.0,0.95538
298,1,0.17857,1,0.30714,0.8,4,0.87907,2.0,0.95538
299,1,0.17857,1,0.43571,0.8,1,0.86706,2.0,0.95538
300,1,0.17857,1,0.56429,0.8,1,0.95422,2.0,0.95538
301,1,0.17857,1,0.69286,0.8,1,0.97349,2.0,0.95538
302,1,0.17857,1,0.82143,0.8,1,0.94744,2.0,0.95538
303,1,0.17857,1,0.95,0.8,5,0.8179,2.0,0.95538
304,1,0.17857,2,0.05,0.8,5,0.88807,2.0,0.95538
305,1,0.17857,2,0.17857,0.8,4,0.83558,2.0,0.95538
306,1,0.17857,2,0.30714,0.8,4,0.86232,2.0,0.95538
307,1,0.17857,2,0.43571,0.8,1,0.8562,2.0,0.95538
308,1,0.17857,2,0.56429,0.8,1,0.94757,2.0,0.95538
309,1,0.17857,2,0.69286,0.8,1,0.96794,2.0,0.95538
310,1,0.17857,2,0.82143,0.8,1,0.94571,2.0,0.95538
311,1,0.17857,2,0.95,0.8,5,0.81708,2.0,0.95538
312,1,0.17857,3,0.05,0.8,5,0.82628,2.0,0.95538
313,1,0.17857,3,0.17857,0.8,5,0.88974,2.0,0.95538
314,1,0.17857,3,0.30714,0.8,5,0.90211,2.0,0.95538
315,1,0.17857,3,0.43571,0.8,1,0.84767,2.0,0.95538
316,1,0.17857,3,0.56429,0.8,1,0.94595,2.0,0.95538
317,1,0.17857,3,0.69286,0.8,1,0.96773,2.0,0.95538
318,1,0.17857,3,0.82143,0.8,1,0.94571,2.0,0.95538
319,1,0.17857,3,0.95,0.8,5,0.8133,2.0,0.95538
320,1,0.30714,0,0.05,0.8,10,0.8654,2.0,0.95538
321,1,0.30714,0,0.17857,0.8,5,0.81796,2.0,0.95538
322,1,0.30714,0,0.30714,0.8,5,0.8359,2.0,0.95538
323,1,0.30714,0,0.43571,0.8,1,0.91697,2.0,0.95538
324,1,0.30714,0,0.56429,0.8,1,0.95538,2.0,0.95538
325,1,0.30714,0,0.69286,0.8,1,0.97327,2.0,0.95538
326,1,0.30714,0,0.82143,0.8,1,0.94829,2.0,0.95538
327,1,0.30714,0,0.95,0.8,5,0.80271,2.0,0.95538
328,1,0.30714,1,0.05,0.8,5,0.88954,2.0,0.95538
329,1,0.30714,1,0.17857,0.8,1,0.85255,2.0,0.95538
330,1,0.30714,1,0.30714,0.8,1,0.87907,2.0,0.95538
331,1,0.30714,1,0.43571,0.8,1,0.93699,2.0,0.95538
332,1,0.30714,1,0.56429,0.8,1,0.96597,2.0,0.95538
333,1,0.30714,1,0.69286,0.8,1,0.97962,2.0,0.95538
334,1,0.30714,1,0.82143,0.8,1,0.95243,2.0,0.95538
335,1,0.30714,1,0.95,0.8,5,0.8179,2.0,0.95538
336,1,0.30714,2,0.05,0.8,5,0.88807,2.0,0.95538
337,1,0.30714,2,0.17857,0.8,1,0.83558,2.0,0.95538
338,1,0.30714,2,0.30714,0.8,1,0.86232,2.0,0.95538
339,1,0.30714,2,0.43571,0.8,1,0.93313,2.0,0.95538
340,1,0.30714,2,0.56429,0.8,1,0.96545,2.0,0.95538
341,1,0.30714,2,0.69286,0.8,1,0.97892,2.0,0.95538
342,1,0.30714,2,0.82143,0.8,1,0.95126,2.0,0.95538
343,1,0.30714,2,0.95,0.8,5,0.81708,2.0,0.95538
344,1,0.30714,3,0.05,0.8,5,0.82628,2.0,0.95538
345,1,0.30714,3,0.17857,0.8,5,0.88974,2.0,0.95538
346,1,0.30714,3,0.30714,0.8,5,0.90211,2.0,0.95538
347,1,0.30714,3,0.43571,0.8,1,0.9253,2.0,0.95538
348,1,0.30714,3,0.56429,0.8,1,0.95995,2.0,0.95538
349,1,0.30714,3,0.69286,0.8,1,0.97403,2.0,0.95538
350,1,0.30714,3,0.82143,0.8,1,0.95041,2.0,0.95538
351,1,0.30714,3,0.95,0.8,5,0.8133,2.0,0.95538
352,1,0.43571,0,0.05,0.8,10,0.8654,2.0,0.95538
353,1,0.43571,0,0.17857,0.8,1,0.81796,2.0,0.95538
354,1,0.43571,0,0.30714,0.8,1,0.8359,2.0,0.95538
355,1,0.43571,0,0.43571,0.8,1,0.95285,2.0,0.95538
356,1,0.43571,0,0.56429,0.8,1,0.9723,2.0,0.95538
357,1,0.43571,0,0.69286,0.8,1,0.98409,2.0,0.95538
358,1,0.43571,0,0.82143,0.8,1,0.95684,2.0,0.95538
359,1,0.43571,0,0.95,0.8,1,0.80271,2.0,0.95538
360,1,0.43571,1,0.05,0.8,1,0.88954,2.0,0.95538
361,1,0.43571,1,0.17857,0.8,1,0.90963,2.0,0.95538
362,1,0.43571,1,0.30714,0.8,1,0.92086,2.0,0.95538
363,1,0.43571,1,0.43571,0.8,1,0.96469,2.0,0.95538
364,1,0.43571,1,0.56429,0.8,1,0.97791,2.0,0.95538
365,1,0.43571,1,0.69286,0.8,1,0.98599,2.0,0.95538
366,1,0.43571,1,0.82143,0.8,1,0.96214,2.0,0.95538
367,1,0.43571,1,0.95,0.8,1,0.8179,2.0,0.95538
368,1,0.43571,2,0.05,0.8,1,0.88807,2.0,0.95538
369,1,0.43571,2,0.17857,0.8,1,0.90925,2.0,0.95538
370,1,0.43571,2,0.30714,0.8,1,0.92023,2.0,0.95538
371,1,0.43571,2,0.43571,0.8,1,0.96452,2.0,0.95538
372,1,0.43571,2,0.56429,0.8,1,0.97744,2.0,0.95538
373,1,0.43571,2,0.69286,0.8,1,0.98565,2.0,0.95538
374,1,0.43571,2,0.82143,0.8,1,0.96164,2.0,0.95538
375,1,0.43571,2,0.95,0.8,1,0.81708,2.0,0.95538
376,1,0.43571,3,0.05,0.8,1,0.82628,2.0,0.95538
377,1,0.43571,3,0.17857,0.8,1,0.88974,2.0,0.95538
